timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc magnitude,gyro magnitude
0.0,27.108681633549235,3.0996484916950138,179.51164549686368,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0190050000001065,26.880377761551664,3.185453815492181,179.48599717631257,-0.0013126189844586,0.0130539479401753,0.0256885726366881,0.0,0.0,0.0,,
0.0284800000000586,26.75787667782044,3.2429643443442844,179.47204508221964,-0.0013289064388306,0.0129178502267796,0.0255534222778683,0.0,0.0,0.0,,
0.0380300000000488,26.63125868713238,3.3116273480869123,179.45714534991993,-0.0013142726663049,0.0124445733898107,0.0247500665024468,0.0,0.0,0.0,,
0.0475340000000414,26.50264906939603,3.390191939423417,179.44304285819365,-0.0012309903476489,0.0113197322828292,0.0226364882004887,0.0,0.0,0.0,,
0.0569980000000214,26.37253627088276,3.477292727684702,179.43083647893417,0.0,0.0,0.0,0.0,0.0,0.0,,
0.0665529999999989,26.241782654579865,3.5740787055999936,179.42016365812478,-0.0013590874001704,0.0116973535075162,0.0236532553927361,0.0,0.0,0.0,,
0.0760490000000118,26.10804281096704,3.678736605841229,179.41092023583292,-0.0014184231717601,0.0117730606145049,0.0239428075022011,0.0,0.0,0.0,,
0.0855590000001029,25.97175716029865,3.788687537249561,179.40272375639222,-0.0015880614002663,0.0126998449647934,0.0259788493218888,0.0,0.0,0.0,,
0.0950720000000728,25.83371181336957,3.906931183419743,179.394191098568,-0.001479302114737,0.0113820918060541,0.0234214987851458,0.0,0.0,0.0,,
0.1045870000000377,25.693264297479686,4.03191221772627,179.3850034708163,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1140770000000657,25.547723536125243,4.164221594290864,179.37371470457006,-0.0016053327831731,0.0114055055205059,0.0237599446785946,0.0,0.0,0.0,,
0.1235980000000154,25.399356813186504,4.301624112047626,179.3602101251991,-0.0016640788199877,0.0113555259297105,0.0238074953853379,0.0,0.0,0.0,,
0.1330700000000888,25.246281740518896,4.443237094606703,179.3438008184914,-0.0018344991984765,0.0120255487786601,0.0253793685046923,0.0,0.0,0.0,,
0.1426110000001017,25.090968969782768,4.589412033404149,179.32557177742973,-0.001734762899285,0.0109247294413488,0.0232114848840523,0.0,0.0,0.0,,
0.1521220000000767,24.93401743650808,4.7374449878709495,179.30633839288896,-0.0018972737615192,0.0114856989240143,0.0245699570302206,0.0,0.0,0.0,,
0.1616350000000466,24.77656999867134,4.885821171819451,179.28628703134908,-0.0018212150741312,0.0106087041915081,0.0228497569505393,0.0,0.0,0.0,,
0.1711430000000291,24.61817715077697,5.035117226843041,179.2658261228389,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1806050000000141,24.4605332538635,5.185445480880564,179.24531009156948,0.0,0.0,0.0,0.0,0.0,0.0,,
0.1900930000000471,24.3019178081695,5.334356922720606,179.2237043281982,-0.0020869980788922,0.0108812664217962,0.023928272251075,0.0,0.0,0.0,,
0.1996190000000979,24.141811214199286,5.481478038609973,179.2005327606211,-0.0021920849312289,0.0110385632519492,0.0244458427354681,0.0,0.0,0.0,,
0.2091210000000956,23.98025572791612,5.627353287263078,179.174990988352,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2182590000001028,23.81658363047953,5.772863268893675,179.14722204588892,0.0,0.0,0.0,0.0,0.0,0.0,,
0.227760000000103,23.650561690569912,5.917709532442742,179.11833650559095,-0.0026910104472601,0.0122744572467769,0.0277809712869544,0.0,0.0,0.0,,
0.2376470000000381,23.48137720295341,6.064502627582166,179.08878797825207,-0.0027430922626922,0.0121156398177715,0.0276294105810467,0.0,0.0,0.0,,
0.2471560000000181,23.31179164030076,6.210980867262482,179.05933722620483,-0.0023423188089791,0.0100232153771605,0.0230321038594366,0.0,0.0,0.0,,
0.2566720000000941,23.143426747178623,6.356731428425034,179.03134885882622,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2661659999999983,22.9735503725192,6.50135102416587,179.0048675715271,0.0,0.0,0.0,0.0,0.0,0.0,,
0.2756830000000718,22.80187712813334,6.645294808711624,178.97898320121368,-0.0025896767407928,0.0101084735138755,0.023770538381464,0.0,0.0,0.0,,
0.2851850000000695,22.628655507023232,6.787644829105903,178.95343783984606,-0.0027822192518663,0.0105427737809646,0.0249892140514831,0.0,0.0,0.0,,
0.2947000000000344,22.453741351937296,6.927784759719743,178.92830283388383,-0.0026745381770425,0.0098446472750133,0.0235232433489827,0.0,0.0,0.0,,
0.3042130000000043,22.274581138301595,7.067256145175463,178.90188308207297,-0.0027657871692175,0.009892282359407,0.0238340824612952,0.0,0.0,0.0,,
0.3137140000000045,22.09301732018289,7.205137306593045,178.87432522417438,-0.0027512328625508,0.0095665006231154,0.0232449713015139,0.0,0.0,0.0,,
0.3232240000000956,21.908304235289847,7.342701785407328,178.8451780970439,-0.0030038423657382,0.0101571678602962,0.024894669174087,0.0,0.0,0.0,,
0.332740000000058,21.72004132706053,7.479286912371979,178.8149146532992,-0.0038155761478878,0.0125502992013117,0.0310342805327781,0.0,0.0,0.0,,
0.3422400000000607,21.53011292763912,7.615202437101415,178.7843226572216,-0.0034738355022566,0.0111179001808676,0.027740993866577,0.0,0.0,0.0,,
0.3517510000000357,21.344360790193825,7.748279136571284,178.75352287284235,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3612590000000182,21.16281580732917,7.879983239528,178.72268198079425,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3707670000000007,20.981629702731382,8.009982967034622,178.69125063686536,0.0,0.0,0.0,0.0,0.0,0.0,,
0.3802590000000236,20.799666137683094,8.136006962214744,178.65787353888123,-0.0035498571851879,0.010256163164287,0.0265042394748537,0.0,0.0,0.0,,
0.3897810000000845,20.615560976811327,8.256448741450724,178.62133218551298,-0.0034994303738318,0.0098738376601155,0.0257462103820172,0.0,0.0,0.0,,
0.3993020000000342,20.4304643221787,8.373710953450622,178.5837008140873,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4087920000000622,20.244593172333165,8.48962023056036,178.54416332113618,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4183130000000119,20.05564953358593,8.601257265027794,178.50255459765086,-0.0037065001591801,0.0097678003445636,0.0261836350850539,0.0,0.0,0.0,,
0.4278140000000121,19.862512954634504,8.710048123477636,178.46080300297658,-0.0041932737914431,0.0108088357164955,0.0292563064342348,0.0,0.0,0.0,,
0.4373230000001058,19.66835685239976,8.815374894804233,178.41940509252993,-0.0038996557575504,0.0098358132181711,0.026885442289402,0.0,0.0,0.0,,
0.4468340000000808,19.474081895328386,8.917281338475266,178.37904455801095,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4563290000000961,19.28301999325877,9.01601795525278,178.34069593342747,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4658500000000458,19.09490045100037,9.10978106959218,178.30403682078236,0.0,0.0,0.0,0.0,0.0,0.0,,
0.4753640000000132,18.9063599589425,9.200090573588662,178.268958684577,-0.0038881241768765,0.0090313317555743,0.0256792106274605,0.0,0.0,0.0,,
0.4848640000000159,18.717598413183257,9.28521669379607,178.23312286977114,-0.0039846997116047,0.0090786487094263,0.0260731008780855,0.0,0.0,0.0,,
0.4943719999999985,18.530443998004856,9.36546452195178,178.19769350123272,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5038840000000846,18.346411730366032,9.442440217408343,178.1627316358501,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5134050000000343,18.160626167684857,9.516654029626558,178.12705336091156,-0.0039928966163371,0.0086111194411848,0.025484171270371,0.0,0.0,0.0,,
0.5229120000000194,17.974736535872065,9.58976349500075,178.09156119774667,-0.0040186595224954,0.0085124637269972,0.0254502801419108,0.0,0.0,0.0,,
0.5419180000000097,17.599960711992424,9.721115666151997,178.02218109341442,-0.0046110751137699,0.0094339513571407,0.0288006971615758,0.0,0.0,0.0,,
0.5514290000000983,17.4079296879467,9.779831679988536,177.9884528708698,-0.005072677134941,0.0102027685972424,0.0314889836114038,0.0,0.0,0.0,,
0.5609390000000758,17.21296040319382,9.832196819326263,177.95456662007314,-0.0044548099280054,0.0088120080503735,0.0275028769679624,0.0,0.0,0.0,,
0.5704470000000583,17.02021494232309,9.881214028299896,177.92075242061773,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5799650000000156,16.8299520466962,9.928548235350842,177.88810477009096,0.0,0.0,0.0,0.0,0.0,0.0,,
0.5894660000000158,16.635986418694447,9.96995093064777,177.85348520581508,-0.0039928528350775,0.0075276040030817,0.0243022247390962,0.0,0.0,0.0,,
0.5989770000001045,16.43699324366469,10.004846143830544,177.816961948412,-0.0059645636237832,0.0110726973699175,0.0361763170395096,0.0,0.0,0.0,,
0.6084800000000996,16.23852773425314,10.03741500021505,177.7785832681687,-0.0042895306542177,0.007842981521404,0.0259339075996913,0.0,0.0,0.0,,
0.617994000000067,16.04174969740036,10.063788546376337,177.73895200065886,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6274940000000697,15.847171291983932,10.085943520854922,177.69962871774078,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6370110000000295,15.645936938873238,10.105589756508763,177.65954774995978,-0.0048815657257821,0.0085490773478908,0.0293254737666962,0.0,0.0,0.0,,
0.6465160000000196,15.436895770735626,10.116076211866098,177.61767293453607,-0.006826294836665,0.0117869786765016,0.0409734773975744,0.0,0.0,0.0,,
0.6559380000001056,15.224837399836751,10.117178028029247,177.5752050835139,-0.0042479328840817,0.0072361120852549,0.0255008120039905,0.0,0.0,0.0,,
0.6655360000000883,15.015453606924927,10.11612444078387,177.53364839833887,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6750420000000759,14.80340316013708,10.110086442433891,177.4923062046703,0.0,0.0,0.0,0.0,0.0,0.0,,
0.6845540000000483,14.583969558335172,10.098655372552562,177.45102110796017,-0.0061111535094585,0.0100006313024476,0.0367757537010348,0.0,0.0,0.0,,
0.6940630000000283,14.353592598733009,10.0768106779177,177.407788919913,-0.0072868546925012,0.0117660827250177,0.043956801240105,0.0,0.0,0.0,,
0.7035820000000967,14.120714404313151,10.045933516762602,177.36414902464338,-0.0041752349340394,0.0066554427945855,0.0252712078981656,0.0,0.0,0.0,,
0.7130850000000919,13.88734509584262,10.012531523198538,177.3215422057582,0.0,0.0,0.0,0.0,0.0,0.0,,
0.7225810000001047,13.64963081547724,9.977470685796238,177.2799254263337,0.0,0.0,0.0,0.0,0.0,0.0,,
0.732099000000062,13.406931498434457,9.934588749113557,177.23930355435257,-0.0056176930840723,0.0086057101277421,0.0344028608924031,0.0,0.0,0.0,,
0.7416249999999991,13.155160959013978,9.881073239054745,177.19846132808965,-0.0058319605899619,0.0088160367020993,0.0359146665325206,0.0471034038020402,0.0198155682402622,-0.008325890466916,,
0.7511100000000397,12.901183986243169,9.82027044730753,177.15824460872915,0.0,0.0,0.0,0.0486343376720345,0.0213983787314081,-0.0081239646335964,,
0.760684000000083,12.645800488302156,9.756182840099878,177.11837069727807,0.0,0.0,0.0,0.0494723398822891,0.0223351016321416,-0.0080101116136645,,
0.7701960000000554,12.386384967946178,9.6860219914206,177.07742679962246,-0.0039297370541512,0.0057106606583132,0.0246996792942846,0.050079403803234,0.0233845909772885,-0.0080941194996328,,
0.7796940000000632,12.11932867989182,9.608265461109228,177.0333875653547,-0.0064292737538974,0.0092192405021698,0.0407464376227745,0.0510231754316512,0.0247521922944644,-0.0084679490835145,,
0.7892030000000432,11.845183534664702,9.522552240574624,176.98598081887886,-0.0065617447570632,0.0092839827734318,0.0419727994946227,0.0523911696468427,0.0262031707224322,-0.0089240345671545,,
0.7987100000000282,11.571806370998315,9.430950241556044,176.93653683063798,0.0,0.0,0.0,0.0530935714388562,0.0278492597314119,-0.0093820734759985,,
0.8082210000000032,11.299852291085044,9.335208106981348,176.88613079885968,0.0,0.0,0.0,0.0529084257781057,0.0286566352124231,-0.0096511334145417,,
0.8176920000000791,11.0252096702395,9.23592929703496,176.83573680434552,-0.003883624759401,0.0052837648513663,0.0256405237669122,0.0522325484994578,0.0288906204329725,-0.0095937714711086,,
