timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag,gyro_mag,motor_input,markers
0.011945486068725586,-126.88320953519543,-2.047616027490484,45.67350666001481,0.0,0.0,0.0,0.04496600687061226,-0.0018110642348702472,-0.07815844949418725,0.0,0.0901884967991273,0.0,nm
0.016382932662963867,-126.76730823444825,-2.289679804974845,45.23723918537912,0.020118840598731196,0.0202861426263522,0.001142370691552394,0.04887504566983865,-0.006002004230125668,-0.0738799624093213,0.028593711555004123,0.08878650229404236,0.0,nm
0.026200532913208008,-126.67090863203943,-2.562659244412567,44.87706135396776,0.02197161386960094,-0.02358618986804487,0.023964093031426565,0.05718737449520022,-0.00921852884408957,-0.07177797353820012,0.04016637802124023,0.09223586374591038,0.0,nm
0.037938833236694336,-126.59884150759244,-2.8362804769434127,44.550889807857814,0.04356450873811118,-0.04763173769794176,0.04784571139776109,0.060267908039813675,-0.008956239581930587,-0.05886912087011375,0.08034837245941163,0.08472312765098111,0.0,nm
0.04521536827087402,-126.44911614335652,-3.1187510460525147,44.30105107735104,0.031547067133057924,0.03078662321552577,0.0024017480832178783,0.05475851440649723,-0.007089217847108862,-0.03576080907088561,0.044145237654447556,0.06578440069723723,0.0,nm
0.05455660820007324,-126.36431192097355,-3.4115967055566547,44.12696916790701,0.0714020713690468,0.0295423779685248,0.025309530127312265,0.04905192172669335,-0.008122185260126433,-0.021121830335795514,0.08131162405886971,0.054020298362889456,0.0,nm
0.06522250175476074,-126.28607634609929,-3.7174244731175166,43.982980144715555,0.09912531977816363,0.04417103396713549,0.03388950135583397,0.0,0.0,0.0,0.11368996246369381,0.0,0.0,nm
0.0898892879486084,-126.14580606867086,-4.238105022565107,43.775991299790164,0.13109921087244564,0.044296891044236564,0.05229112223990351,0.0,0.0,0.0,0.147930994428725,0.0,0.0,nm
0.10293316841125488,-126.05956283058732,-4.433315981513941,43.74018543363024,0.11271103132563705,0.05992261423018449,0.03481947853862444,0.0,0.0,0.0,0.1323136136773914,0.0,0.0,nm
0.1202695369720459,-126.01795687947974,-4.581910212846983,43.82994089411902,0.11145002708535084,0.045031278423137484,0.04154152000297763,0.0,0.0,0.0,0.12717948913997631,0.0,0.0,nm
0.12205886840820312,-125.9845271053784,-4.692046265081061,44.00098923865002,0.0931836133538264,0.04668329234632978,0.03085911066780267,0.0,0.0,0.0,0.10869590743526639,0.0,0.0,nm
0.12439608573913574,-125.95103971370206,-4.7871401574480315,44.225287804848136,0.06443727163262529,0.06271786680077782,0.0075305094303673385,0.0,0.0,0.0,0.09023525565862656,0.0,0.0,nm
0.1307671070098877,-125.94162096918211,-4.879322069542002,44.478471784172754,0.05954119288080146,0.05846700720171497,0.0071236682562069885,0.005854876266156456,0.009584713773420635,0.05096393469591425,0.0837513655424118,0.05218686572213179,0.0,nm
0.13903260231018066,-125.93538026867598,-4.96027960164669,44.74612852535912,0.05429273136592526,0.05381372010026081,0.006634547458247318,0.004233301621255432,0.009631654003700706,0.05518832391645399,0.07673092186450958,0.05618220980142179,0.0,nm
0.15537214279174805,-125.93888599518642,-5.028284211724866,45.002031542326186,0.06060316884198957,0.06060746661991527,0.007541189923041729,-0.0007193902008313069,0.01169361417290578,0.057729020118846404,0.08603998273611069,0.05890583925697017,0.0,nm
0.18362665176391602,-125.95711121914543,-5.050706442329284,45.61858752580792,0.07136295549312603,0.04472391661419619,-0.0200570345388953,-0.011788196937900012,0.022777222241446998,0.052867640520157626,0.08657473516287474,0.05876011278283591,0.0,nm
0.19451570510864258,-125.95309582937014,-4.970732472542141,45.91159499964476,0.05897503593644065,0.029950917636695225,-0.02434427524282583,-0.016751271700773736,0.030551623021779283,0.0508373514756655,0.07048231032027134,0.06163151043028563,0.0,nm
0.20293688774108887,-125.88146236933122,-4.639575729791421,46.39798946285639,0.01774175495850573,-0.013477382331720036,-0.0305088774288692,-0.01846126149848314,0.038955117642498725,0.04975973244624791,0.03777831792831421,0.06583578312573238,0.0,nm
0.20619916915893555,-125.81518910696067,-4.434885264020322,46.63129454997858,-0.030019756642382645,-0.02212412022555993,-0.05398293777148872,-0.013680564918679862,0.03686273361495897,0.04784413501013716,0.06561112752470674,0.06192802468131752,0.0,nm
0.21665620803833008,-125.75373849520584,-4.240957071625678,46.860050532470204,-0.050015972662381954,-0.03707530394728565,-0.049054319074186864,-0.009439198169591843,0.03001429642305649,0.04572289182562584,0.07926223504279883,0.05550260614380022,0.0,nm
0.2251291275024414,-125.70272757715193,-4.071488611765011,47.04942523083172,-0.07219444720834078,-0.03104621563776802,-0.02794918652014241,0.0,0.0,0.0,0.08340900874775102,0.0,0.0,nm
0.2419431209564209,-125.66978557118563,-3.9331923309604546,47.209661007026526,-0.07262113524880995,-0.021134631763281536,-0.032471090316434324,0.0,0.0,0.0,0.08230962064627373,0.0,0.0,nm
0.25885653495788574,-125.6819031120625,-3.6852392272846046,47.41866442766933,-0.052656828239908325,-0.003753875531780739,-0.028544862810258358,0.0,0.0,0.0,0.06001368456153796,0.0,0.0,nm
0.28052210807800293,-125.72536757757949,-3.553033593296171,47.40906623128667,-0.038405459401061055,0.0002756191920769555,-0.022110930099358297,0.0,0.0,0.0,0.044316458653690945,0.0,0.0,nm
0.28841447830200195,-125.7930090814136,-3.4073429843199907,47.35855464163788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.2905693054199219,-125.8755368150555,-3.2526159752795776,47.294037441296815,-0.01861101962211302,-0.020164357961747405,-0.0015594314157444983,0.0,0.0,0.0,0.027484599500894547,0.0,0.0,nm
0.29418420791625977,-125.95892710056623,-3.1080560709335083,47.242195953496164,-0.020396888610332196,-0.022059201240511105,-0.001631361173241624,0.0,0.0,0.0,0.030088249593973163,0.0,0.0,nm
0.3019700050354004,-126.03643956547874,-2.99804356299809,47.2094750263976,-0.017620525584185615,-0.019034749911203408,-0.001358489881646058,0.0,0.0,0.0,0.025974027812480923,0.0,0.0,nm
0.3250465393066406,-126.1793762344659,-2.9020786614153673,47.17953333475615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.33820223808288574,-126.2414871620592,-2.8909661004110268,47.16721191326126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.3552854061126709,-126.28869948746639,-2.873847114550815,47.14411879913388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.35704660415649414,-126.32015445981027,-2.834608948654702,47.162608938397675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.3610877990722656,-126.34666576725085,-2.772182494000329,47.196563307942796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.37012219429016113,-126.37836162017987,-2.698913555366086,47.22276586434792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.37672877311706543,-126.41836903866013,-2.6324319771199676,47.26685789078688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.39997243881225586,-126.50322722781813,-2.567185309434427,47.328829312647805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.4119143486022949,-126.55627538169236,-2.557651045499278,47.35173671623702,0.045514150617398635,-0.008209902682782783,0.030083282401189782,0.0,0.0,0.0,0.055171952009275035,0.0,0.0,nm
0.4266815185546875,-126.61716253393988,-2.534439625914158,47.38176597390859,0.07258118458017998,-0.01848830706142506,0.05061552268172222,0.0,0.0,0.0,0.09039788155373793,0.0,0.0,nm
0.43044424057006836,-126.59400075649053,-2.4378595356887427,47.41826957025551,0.10791930195350073,-0.04782096590629565,0.08471171383068049,0.0,0.0,0.0,0.1452910698373202,0.0,0.0,nm
0.4342973232269287,-126.54498473083468,-2.2972374857945446,47.47515795360461,0.14409465196419563,-0.09820610948068678,0.12901435027421163,0.0,0.0,0.0,0.21691567771992018,0.0,0.0,nm
0.46245622634887695,-126.35716264967817,-1.885947413898921,47.71657266359829,0.21813812580799885,-0.2603718161924766,0.28127167193940195,-0.016558509512244312,0.05351890845569449,0.042694758954037786,0.4410118796971139,0.07043649793750029,0.0,nm
0.4815535545349121,-126.1953532403176,-1.6303353442758193,47.91321761825656,0.283581908608386,-0.389577156442584,0.4125227116860201,-0.01419903687727568,0.0650306282989884,0.05297863226710324,0.6343217222897635,0.08507250285548426,0.0,nm
0.4902315139770508,-125.91862673194373,-1.3550465046645848,48.15355652255119,0.29142659440621155,-0.4876481351727599,0.49353914380357394,-0.0019126079709315324,0.08471613652376393,0.06216413959631609,0.7525364111662888,0.10509453890908772,0.0,nm
0.49274277687072754,-125.50979387321757,-1.0779728641034116,48.43416945134098,0.3242358221783174,-0.6340670325755055,0.6005092666347566,0.015133425483822953,0.10466929036360666,0.07051534924640089,0.9315477709151418,0.12711056365006534,0.0,nm
0.4951643943786621,-124.95678527750556,-0.82547849277758,48.76863276042616,0.29379131658152463,-0.7694035192263488,0.6708983078738484,0.0374772967457672,0.12310380808410697,0.08139729195179411,1.062261574474286,0.15226494827524995,0.0,nm
0.5014305114746094,-124.25370936039002,-0.650783108071035,49.17642087391433,0.20696509146334938,-0.8760370229828387,0.658830566170132,0.06829643581208002,0.13570357201242567,0.09606409704094238,1.1154968084405816,0.17974474496311918,0.0,nm
0.5251319408416748,-122.98792870602747,-0.9436706071339256,50.155008460856244,-3.8108676346818364,2.177909990018215,-4.2550885734069155,0.10906232707454969,0.04259685308624393,0.11442654189617119,6.1132465042090995,0.16371474145623943,0.0,nm
