timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag,gyro_mag,markers
0.0,-176.01208155594168,28.63055592310657,-33.953997727212545,-0.1560223547086734,-0.291125275675598,-0.0883735782413387,0.0,0.0,0.0,,,none
0.0095129999999983,-176.49624492535273,28.698134337069824,-34.28377801828138,-0.182600220296122,-0.2939272125157426,-0.0692770059412681,0.0,0.0,0.0,,,none
0.0190220000000067,-176.9770690385993,28.73445402828459,-34.52870594845986,-0.1816026147131257,-0.3147013527768627,-0.0375855180597621,0.0,0.0,0.0,,,none
0.028542999999999,-177.4256842381975,28.719721680320035,-34.67172490651283,-0.1659693464568777,-0.3307874392954285,-0.0471041661621529,0.0,0.0,0.0,,,none
0.0380540000000024,-177.8371066370957,28.64762863506173,-34.73881283329872,-0.135210098255307,-0.3476678591447552,-0.0631409426363486,0.0,0.0,0.0,,,none
0.0475509999999985,-178.22498527940857,28.536146791374875,-34.78641245056851,-0.1024758437735729,-0.3607354120893111,-0.0786601610825591,0.0,0.0,0.0,,,none
0.057075999999995,-178.60772290865654,28.418077227006144,-34.878862381358275,-0.0840658861125915,-0.3655797627629146,-0.0854197083709581,0.0,0.0,0.0,,,none
0.0665790000000043,-179.007120624606,28.326440466539587,-35.0621183914317,-0.0845000657735146,-0.3628866564736452,-0.0818918180331323,0.0,0.0,0.0,,,none
0.076081000000002,-179.42008983911327,28.28286058926726,-35.338907359183615,-0.104421220126467,-0.3487411272269726,-0.066666615899295,0.0,0.0,0.0,,,none
0.0856069999999959,-179.83833643136444,28.293066341265025,-35.67902065390072,-0.1387072622611574,-0.3315076107053858,-0.0445502897337392,0.0,0.0,0.0,,,none
0.0951139999999952,179.7631833139559,28.339610249000007,-36.01950661050789,-0.1711762365445911,-0.308773896520116,-0.0216147468085169,0.0,0.0,0.0,,,none
0.1046180000000021,179.41091455436822,28.39560060909446,-36.302837506428254,-0.2033189576909098,-0.2796116500240714,0.0031269116411019,0.0,0.0,0.0,,,none
0.1141489999999976,179.12164708164715,28.431283953699896,-36.49475591492028,-0.1969368649618591,-0.2703002344392496,0.004508796908323,0.0,0.0,0.0,,,none
0.133150999999998,178.71169255949272,28.365248326379337,-36.64196409419803,-0.1290723825070846,-0.2742675654314633,-0.0248671873160835,0.0,0.0,0.0,,,none
0.1426790000000011,178.53951901143523,28.257953225655204,-36.68624665753044,-0.0903925756370706,-0.2800211701617881,-0.0428952719645374,0.0,0.0,0.0,,,none
0.1521769999999946,178.35247024326296,28.119454486194027,-36.77517340902652,-0.0638491791980441,-0.2851193923234438,-0.0551923646268275,0.0,0.0,0.0,,,none
0.1616810000000015,178.13255795902828,27.984171293446167,-36.934858178553,-0.0552428708930933,-0.2867773299047797,-0.0584145956315986,0.0,0.0,0.0,,,none
0.1711930000000023,177.87434549700671,27.87934656634388,-37.158692178537336,-0.0775563208157221,-0.2742053639131749,-0.0863483903534548,0.0,0.0,0.0,,,none
0.180695,177.5918872884664,27.80871897219816,-37.41008870496606,-0.0961853483712984,-0.2647210430090359,-0.0811094635599465,0.0,0.0,0.0,,,none
0.1902230000000031,177.30680254002263,27.772563315217383,-37.6437411979123,-0.1163858174407329,-0.2522474987883255,-0.074015535453679,0.0,0.0,0.0,,,none
0.1997159999999951,177.0401514527828,27.75540746000876,-37.82409682541781,-0.1247813809796036,-0.2446794283489318,-0.0670745335105509,0.0,0.0,0.0,,,none
