timestamp,Roll,Pitch,Yaw,Acc X,Acc Y,Acc Z,Gyro X,Gyro Y,Gyro Z,Acc Magnitude,Gyro Magnitude
0.0,-8.561754111925612,-29.363012054521725,-178.90891664070156,0.6546149253845215,1.871450662612915,2.2314515113830566,-1.6569969394697313,-0.022915773384963714,0.49855130236357104,,
0.018863000000010288,-26.085345860205717,-27.362151620542797,-175.49582764297378,-0.3636045455932617,0.7922189235687256,-0.621130645275116,-1.3541623295626233,0.049295559025794036,0.2544716695655854,,
0.028368999999997868,-30.35412280525329,-27.010919886274834,-175.5253810477105,-0.4430622458457947,1.4260646104812622,0.47988277673721313,-0.857609495808206,0.06448392045536301,0.028644716731204643,,
0.047396000000048844,-33.88802116717748,-26.651893907233013,-178.5365800355958,-0.5099371075630188,0.833678126335144,-0.42117220163345337,-0.26552986253623656,0.15308269546118206,-0.24501225148225741,,
0.05707900000004429,-33.188345266652014,-26.550734676318875,179.88318638761532,-0.037926048040390015,0.9821494817733765,0.3619610667228699,0.0037304747370871163,0.16733843820647926,-0.21570137854800148,,
0.06657900000004702,-32.05316717877998,-25.852891303980275,178.59281221362417,0,0.4991568326950073,-0.5805779099464417,0.11950842282739799,0.23581929588014985,-0.10911638605979815,,
0.07614399999999932,-29.76386370592956,-25.15651846683752,178.2814747256932,0.04912552237510681,0.6907485723495483,-0.04801291227340698,0.43833078160773614,0.14135834628747965,0.035439510002327604,,
0.08564700000005132,-27.38354350427835,-24.57822696584538,178.6792553798332,0,0.5696402192115784,0.20496708154678345,0.5205344570642629,0.05649004601874777,0.1384272589940541,,
0.09512500000005275,-24.71647389652279,-24.00294780379578,179.31076945602763,-0.46618854999542236,0.3193468153476715,-0.09969252347946167,0.5983415015806515,0.04103522210795828,0.1783966311771303,,
0.10465100000004668,-21.513231920067298,-23.893216087873046,179.95133883663064,-0.8297057151794434,0.3902656137943268,0.2840784192085266,0.7083905063247213,-0.03890352225819422,0.14708728963372059,,
0.11414200000001529,-18.313415514811894,-24.053133644180082,-179.80697238675907,-0.9396167397499084,0.25234973430633545,0.49736154079437256,0.6733506900442245,-0.05502450237203497,0.05782235842485031,,
0.12364999999999782,-15.148718707363267,-23.975526916870606,179.7167865289747,-1.1682270765304565,0.09463082253932953,0.41154319047927856,0.608600307107641,0.031176110302799476,-0.049695252747624805,,
0.13314900000000307,-12.365415716468956,-23.975704317669933,178.82007863566938,-1.0903939008712769,-0.07097591459751129,0.45368850231170654,0.49482082762648394,0.03344104139317379,-0.13669525286612078,,
0.14267600000005132,-10.328103705120851,-23.938064742511873,177.83542210766132,-0.5800774097442627,-0.18282051384449005,0.5875744819641113,0.33414395145051745,0.04010260342368651,-0.16147626361962802,,
0.15217400000000225,-9.236378786682334,-23.23600349498036,177.0073807341529,-0.2560368478298187,-0.2096908688545227,0.38066762685775757,0.1566799389576589,0.16267534478512033,-0.11591117933092113,,
0.1617090000000303,-9.009298077512305,-22.478181212643214,176.63012677065367,-0.10256969928741455,-0.05754244327545166,0.07928460836410522,0.02131699849764067,0.1589448700480332,-0.032508422708902016,,
0.17121100000002798,-9.534105115278566,-22.26816665644466,176.80140550613436,0.16116872429847717,0.17186392843723297,0.1695522665977478,-0.0868667688778857,0.03437366007744557,0.05049464019128632,,
0.18070400000004838,-10.706631756068207,-22.122775672862833,177.27577876123885,0,0.3944297730922699,0.20805126428604126,-0.19425114880975056,0.011191424211261349,0.10298774899172647,,
0.19021500000002334,-12.198247584210922,-22.168218799723178,177.78575429059592,-0.4782039225101471,0.4055643081665039,-0.2953612804412842,-0.25420520708436495,-0.03064318534035846,0.10538591132271105,,
0.1997180000000185,-13.218773769900048,-22.692860352903164,178.16477791977283,-0.6618621349334717,0.7717311978340149,0.14867675304412842,-0.1674716694470895,-0.12217304763960307,0.06408422673353226,,
0.20904900000005,-14.146173663739154,-23.12093169392171,178.14562026550695,-0.7990420460700989,0.8733725547790527,0.10574448108673096,-0.1807947935081149,-0.0860673814342242,-0.008926493120887028,,
0.21857900000003383,-14.661268192979788,-23.390489468982878,177.7369296399641,-0.8729056715965271,0.803075909614563,-0.14147555828094482,-0.13043338455743883,-0.036505359927209644,-0.07487595722296284,,
0.22827800000004572,-14.712813978604206,-23.796817967716155,177.1813354473685,-0.5412225127220154,0.7580136060714722,0.05936497449874878,-0.05022817771006582,-0.05555742733447599,-0.10898315481918791,,
0.2472930000000133,-13.845633633250703,-24.18333284747269,176.3426422637798,-0.0498715341091156,0.6275454759597778,0.09643226861953735,0.09925727425463934,-0.016254211354451008,-0.04716385917602997,,
0.25680600000004006,-13.455001070746938,-24.589609390114358,176.47409870591164,0.1054404079914093,0.4751506745815277,0.05291682481765747,0.09832465557036757,-0.08953139369009079,0.023848392069235495,,
0.26628900000002886,-13.094527460655419,-25.084837138458536,177.04068100650025,0.05025839805603027,0.4377703368663788,0.2200847864151001,0.12790199098584398,-0.12417151624875687,0.09432771835205994,,
0.27579900000000634,-12.898144757992803,-25.540482765466646,177.7912262085606,-0.28096458315849304,0.45374953746795654,0.30005061626434326,0.11431240444359807,-0.12457120997058764,0.13389739681330542,,
0.2853020000000015,-12.938711789568591,-26.12983361762586,178.51408836821852,-0.5005531311035156,0.3913920223712921,0.29919689893722534,0.06848085767367064,-0.15041807064897697,0.12776875974523375,,
0.2948220000000106,-12.983204951482623,-26.620780007829488,178.96546713867608,-0.6158358454704285,0.42025184631347656,0.4338490962982178,0.04463246560443514,-0.12004134778983899,0.0831362941407986,,
0.3043320000000449,-13.06605580156266,-26.861672991484564,178.9983814345008,-0.7023077011108398,0.38497161865234375,0.3073965907096863,-0.0037304747370871163,-0.05275957128166065,0.013989280264076687,,
0.31385800000003883,-13.113682889645426,-27.1048150480145,178.65737072103101,-0.5518823266029358,0.3384089767932892,0.24868494272232056,-0.031709035265240486,-0.03757120985209167,-0.05342572748471192,,
0.32334500000001754,-13.150509108542792,-27.33860108774795,178.1001903829294,-0.29028382897377014,0.3102373778820038,0.27503377199172974,-0.05089433391311709,-0.026379785640830326,-0.0929954059459574,,
0.3328730000000064,-13.267845452891267,-27.508625247058095,177.57453082831665,-0.15603452920913696,0.2604548931121826,0.15844082832336426,-0.06701531402695783,-0.013989280264076687,-0.08939816244948054,,
0.3423960000000079,-13.494831496270686,-27.817983826564827,177.34786701012786,-0.07127004861831665,0.26938867568969727,0.18292152881622314,-0.06128637068071692,-0.053292496244101664,-0.04369984692016337,,
0.35187300000001187,-13.902326212049278,-28.200757858838,177.52459817226136,-0.0659458339214325,0.2813349664211273,0.2428472638130188,-0.05649004601874777,-0.08566768771239343,0.02771209804693287,,
0.36140100000000075,-14.401280539551212,-28.476551266634196,178.08348633663843,-0.24781569838523865,0.32993361353874207,0.23278719186782837,-0.037038284889650656,-0.08207044421591655,0.09952373673585985,,
0.3709140000000275,-14.917290368228178,-28.724060871742488,178.9068562234741,-0.4214335083961487,0.3885452449321747,0.24703919887542725,-0.014921898948348465,-0.08899846872764977,0.14428943358090526,,
0.38043100000004415,-15.323601961663803,-28.924263585900253,179.71076654083353,-0.49696362018585205,0.40313249826431274,0.2561439871788025,0.007860643196004996,-0.08100459429103453,0.14602143970883857,,
0.3899340000000393,-15.457114444157654,-29.00634906397225,-179.78211106052552,-0.5516533851623535,0.4056462347507477,0.24466663599014282,0.0369050536490404,-0.04636447173236845,0.10645176124759306,,
0.3994540000000484,-15.331751958317938,-29.133855610335534,-179.64107103066033,-0.4972350001335144,0.3486148715019226,0.24154192209243774,0.05222664631921963,-0.03757120985209167,0.040235834664296755,,
0.4089480000000094,-14.991784349563886,-29.369394423985998,-179.831830662518,-0.3414907157421112,0.2633035182952881,0.29239141941070557,0.0610199081994964,-0.04223430327345057,-0.024514548272286767,,
0.41845700000004626,-14.544622504361865,-29.623657190520063,179.77055235920798,-0.2523902952671051,0.17809641361236572,0.31595301628112793,0.06128637068071692,-0.036505359927209644,-0.06128637068071692,,
0.42795900000004394,-14.169053351758713,-29.9385061830978,179.3965356389091,-0.21641302108764648,0.10114660859107971,0.31767529249191284,0.05076110267250683,-0.05049464019128632,-0.05702297098118878,,
0.43746800000002395,-13.985934858873145,-30.288420760482452,179.29393129563525,-0.21096137166023254,0.05867867171764374,0.36414051055908203,0.03850382853636345,-0.06874732015489114,-0.013989280264076687,,
0.4469820000000482,-14.049991940376797,-30.525979102929863,179.55699216166158,-0.30896615982055664,0.05788569152355194,0.36470353603363037,0.02478101075350727,-0.061686064402547675,0.05062787143189658,,
0.4660170000000221,-14.784471444530547,-30.705075266990534,-179.0581433857069,-0.4866050183773041,0.15113583207130432,0.3924185633659363,0.004663093421358896,-0.049162327785183785,0.14908575824287443,,
0.47550800000004756,-15.240292493945157,-30.654222248300005,-178.29675913761878,-0.5187815427780151,0.20519903302192688,0.389362096786499,-0.0003996937218307625,-0.02984379789669693,0.1505513018895872,,
0.4850190000000225,-15.611855447571031,-30.61906245530205,-177.71481680198255,-0.5043454766273499,0.2433580905199051,0.3773695230484009,-0.0029310872934255913,-0.02531393571594829,0.11817611042129546,,
0.4945340000000442,-15.869379906520123,-30.725996878222347,-177.37250158794623,-0.4190872013568878,0.24633319675922394,0.4166676998138428,-0.006928024511733217,-0.04103522210795828,0.06661562030512708,,
0.5040390000000343,-16.00964007094666,-30.971690013406697,-177.27866589814477,-0.3605496883392334,0.22701017558574677,0.4315608739852905,-0.0095926493239383,-0.05582388981569649,0.016254211354451008,,
0.5135500000000093,-16.08826580566529,-31.385806065616766,-177.33787712766411,-0.3489231467247009,0.18830755352973938,0.4096200466156006,-0.011457886692481857,-0.0816707504940858,-0.016120980113840753,,
0.522969000000046,-16.084222970932824,-31.93334776410794,-177.3928820961324,-0.10939961671829224,-0.3562849164009094,-4.330885887145996,0.007061255752343471,-0.10818376737552639,-0.020650842294589397,,
0.5325580000000514,-11.821034418659272,-30.82268040420268,-177.5062464901888,2.2773704528808594,-1.001584529876709,0.9875980615615845,0.8537457898305086,0.215967841029222,0.053558958725322174,,
0.5420710000000213,-5.829205986348539,-27.26485480605045,-177.95505676464938,-0.21520793437957764,1.3920409679412842,1.4635343551635742,1.1593782557904315,0.715584993317675,0.03770444109270193,,
0.55141500000002,-5.955466320987817,-28.681537732127588,-178.43796481835975,0.7526134252548218,-0.6973181366920471,-2.5841500759124756,-0.05662327725935802,-0.2761883617850569,-0.0877993875621575,,
0.561093000000028,-4.964649883708877,-31.885010686835614,-178.91305017750236,1.352144718170166,-0.9498369693756104,1.2015728950500488,0.1770643187710278,-0.6352465552296919,-0.09739203688609578,,
0.570604000000003,-3.6208008473419717,-32.016646720537835,-179.5673058298462,-1.2857370376586914,0.48543861508369446,1.4330954551696777,0.2176998471571553,-0.020117917332148377,-0.08420214406568062,,
0.5799300000000471,-5.086715054802482,-32.67207462848617,179.53630873414286,-2.0325284004211426,-0.6236774325370789,-0.39476874470710754,-0.38197396682959867,-0.12030781027105951,-0.14908575824287443,,
0.599140000000034,-7.106362548130247,-33.239406901831465,177.73766753440566,-1.313231110572815,0.33114469051361084,1.509613037109375,-0.39223277235658827,0.17666462504919703,-0.12457120997058764,,
0.60848900000002,-9.666213882572752,-31.75912193243535,177.05502489587346,-1.042311668395996,0,-0.07755166292190552,-0.586084227444508,0.3101623281406717,-0.07074578876404496,,
0.6181580000000508,-11.800283602289642,-31.072175646407906,176.90307234724506,0.3301750421524048,0.40162864327430725,0.8711436986923218,-0.44326033751031557,0.14002603388137713,0.00013323124061025415,,
0.627661000000046,-14.063761184071469,-29.84415544925504,176.845791167329,0.8508070111274719,0.5965855121612549,0.4421502351760864,-0.4591148551429358,0.24194793294822156,0.04543185304809667,,
0.6371780000000058,-16.067658639145616,-29.11036561727512,176.92591111834062,0.25269123911857605,0.6593486666679382,-0.39708855748176575,-0.39343185352208054,0.13829402775344382,0.05169372135677862,,
0.6466850000000477,-17.51358288808407,-30.059935347487734,177.24387290290224,0.20143091678619385,0.8866167068481445,0.27320796251296997,-0.2507411948284984,-0.20184532952453504,0.010525268008210078,,
0.6561910000000353,-18.313344088301864,-31.043682586823305,177.15439908968284,-0.38139092922210693,0.8138739466667175,0.2576447129249573,-0.15588055151399738,-0.18972128662900192,-0.053692189965932426,,
0.6655270000000542,-18.03650070904528,-31.746770573702385,176.64443234189943,-1.3705523014068604,0.7596474885940552,-0.0762367844581604,0.01732006127933304,-0.11431240444359807,-0.10325421147294697,,
0.6750340000000392,-17.053993460161074,-32.74570401534825,176.1048074698171,-1.2450017929077148,0.6205233335494995,0.419680118560791,0.15441500786728457,-0.17053598798112535,-0.12430474748936714,,
0.6847270000000094,-15.510304672308633,-32.821767520155554,175.32739515580727,-0.9230621457099915,0.35384392738342285,0.4279247522354126,0.2391500768954062,0.015854517632620243,-0.10858346109735714,,
0.6942640000000324,-13.629764023513117,-31.956035416653293,174.57672916552337,-0.7704876065254211,0.1941218078136444,0.29891979694366455,0.3069647783660256,0.19545022997524286,-0.06261868308681946,,
0.7037410000000364,-12.046329640660712,-31.470878348870627,174.3379902281154,0,0.04286579787731171,0.3510831594467163,0.3031010723883282,0.09979019921708036,-0.0005329249624410166,,
0.7132480000000214,-10.872806551271978,-31.11444845647103,174.5723154497083,0.4859468936920166,-0.09369628131389618,0.339311420917511,0.2721914245667492,0.05782235842485031,0.07407656977930131,,
0.7227550000000065,-10.047391840289915,-30.798827698690154,175.20298011492633,0.1615161895751953,0.06449128687381744,0.32085907459259033,0.2426140891512728,0.03877029101758396,0.13816079651283356,,
0.732278000000008,-10.064603776473772,-31.337410671939303,176.12747584998166,-0.12860161066055298,0,0.3105555772781372,0.10725114869125461,-0.13829402775344382,0.16200918858206906,,
0.7417730000000233,-10.445462037608598,-32.136195412804334,177.03266598880046,-0.4906015992164612,0.07157064974308014,0.4773833751678467,0.037304747370871166,-0.1901209803508327,0.15215007677691025,,
0.7606160000000273,-11.47494876995839,-32.831340316879704,177.79217999046648,-1.2401587963104248,0.2704097628593445,0.2851238250732422,-0.08127105677225505,-0.07660796335089615,0.03850382853636345,,
0.7703140000000417,-11.918763804991546,-32.92753995505775,177.57718080811284,-0.8528772592544556,0.310024231672287,0.4142163395881653,-0.1023215927886752,-0.014655436467127957,-0.02424808579106626,,
0.7798240000000192,-12.284072142734066,-32.489189007851934,177.03661105850097,-0.5514419078826904,0.2429380714893341,0.1331368088722229,-0.12403828500814663,0.10245482402928546,-0.059021439590342596,,
