acc_z_mean,acc_z_var,gyro_z_mean,gyro_z_var,motor_input_mean,motor_input_var,acc_xyz_mean,acc_xyz_var,acc_xy_mean,acc_xy_var,gyro_xy_mean,gyro_xy_var,gyro_xyz_mean,gyro_xyz_var,acc_z_spectral_centroid,acc_z_spectral_var,gyro_z_spectral_centroid,gyro_z_spectral_var,motor_input_spectral_centroid,motor_input_spectral_var,acc_xyz_spectral_centroid,acc_xyz_spectral_var,acc_xy_spectral_centroid,acc_xy_spectral_var,gyro_xy_spectral_centroid,gyro_xy_spectral_var,gyro_xyz_spectral_centroid,gyro_xyz_spectral_var,shake_like,spin_like,roll_like,pitch_like,tap_like,drop_like,lift_like,idle_like,class,group
-1.4151897994696123,0.3437434755095667,0.0626744354488103,0.0460828891701417,0.0,0.0,2.052934755405224,1.214326818315144,1.361846895645576,1.2277353170539504,0.2798596876276467,0.0626277049243485,0.3424229640429747,0.073706637408385,29.918920496206347,721.8513074642769,38.03753281458334,622.9667121484692,0.0,0.0,34.90534143957568,603.263033029579,36.50275747652716,562.2289308631913,37.851123198203865,779.1672593619477,37.976018467286174,730.6558969966259,0.0,0.3990813682860082,0.4107881052494789,0.1375826103568192,0.3289309009036756,0.0,0.0,0.3975443494896731,Bounce,Bounce-2-29may
-0.3256219883289537,4.60139029067808,-0.0293827990769886,0.1187877863265182,0.0,0.0,2.084281009415008,3.035399767647976,1.2257452664678148,1.1697556656263863,0.5491515099599913,0.2682210588933278,0.6500482634693996,0.2668768301532011,35.7770905557852,400.3461046738894,36.0502141623524,566.3965481822436,0.0,0.0,35.76692791643053,433.1018465988305,35.65517035319558,471.84285694627823,35.521187429587,617.8005755828708,35.60655616258424,611.4559061613506,0.0,0.4264941554726992,0.425626639810201,0.34107212565032,0.1328168250000305,0.4116073120509876,0.0,0.3953334020287717,Bounce,Bounce-2-29may
-0.1170699759301653,4.45780030277992,-0.0106199573190665,0.0588262053626614,0.0,0.0,1.9773910091345728,3.170932877612372,1.1706254642311629,1.2391384210679846,0.4629561625938086,0.2815808400333879,0.5124207391499163,0.2922732234621467,35.22658902917143,370.4415695190365,35.26881109244245,531.5593391106441,0.0,0.0,34.9531296173686,418.6968983740349,34.62968057022852,495.6606088600624,34.3616831071398,597.3352893426054,34.43411538470039,590.684041164137,0.0,0.3355635445505777,0.3864928496355893,0.3819062625791535,0.0835041571911977,0.0,0.0,0.3957878250606651,Bounce,Bounce-2-29may
-1.638944835210501,0.1962320398238852,0.2871880947613862,0.0373357268916744,0.0,0.0,2.0708853191465195,0.4171644392610634,1.0912662113284142,0.6324962876435133,0.4908075850889941,0.0566679219450231,0.6014950119862708,0.0555764867458987,24.70648195266472,690.3141077733605,29.82557875413511,679.3441204410889,0.0,0.0,30.948721717750647,673.3115286400295,33.9577402618557,638.867876478373,31.1194906863624,712.157149422522,31.06243925210937,706.7873819390869,0.0,0.4212581058797888,0.3752912785728168,0.5173102094139069,0.4019370046417476,0.0,0.0,0.445153633924247,Bounce,Bounce-2-29may
-0.1549864848842268,6.9248352098341766,-0.1900416434087308,0.5002613815582087,0.0,0.0,3.0130502512171105,7.569065235023398,2.2099572669761747,4.814769909191142,0.8930260614946537,1.110287488842353,1.057756601642458,1.3253112148205035,33.728761644988616,350.1944200419358,32.64596458954078,588.767091913415,0.0,0.0,33.62248523052761,380.8753093080968,33.54304247666371,401.1544450562272,32.41263652649412,491.5826034048533,32.50105061084974,508.5036100822661,0.0,0.4015203593509684,0.3870629426479528,0.2214264059202355,0.1246089543594688,0.0,0.0,0.3911640871195713,Bounce,Bounce-2-29may
-0.0773931569746302,0.2340530305690263,0.0306426912948875,0.0326449813603581,0.0,0.0,0.8188094029358293,0.4139801732064612,0.7147620758369222,0.3335014551723578,0.3176231950180385,0.0106133376175164,0.3593803427523494,0.015927556764339,37.11732901333185,680.9915341661961,37.05558131783775,720.2664690514977,0.0,0.0,35.55894207837788,652.1216214813008,35.19758970725879,645.4083758916728,31.915416928033565,739.0257685186369,33.37767622109271,746.0606638521983,0.0,0.2686320767677809,0.5146659813098305,0.1622357937407307,0.3613827839573401,0.0,0.0,0.4718908325653393,Bounce,Bounce-2-29may
-0.790347702902218,2.26802334759219,0.0259273771176823,0.2297568559497933,0.0,0.0,1.9662851583305685,2.5777699960971234,1.317754518098299,1.814897510924708,0.4041202552432116,0.2038487537931763,0.5671048074876788,0.2759831566493735,37.96968809674513,479.8371441282828,40.150387156998285,770.0093060916826,0.0,0.0,38.97251202118609,496.6799783204435,40.25080152733299,484.13226996602793,39.42799765196218,646.6302819657734,39.60521211701796,679.1581093316022,0.0,0.4513916355053624,0.367978228094632,0.3235832947157157,0.4940958032139502,0.6312578718261217,0.0,0.3956302168067174,Bounce,Bounce-2-29may
-0.5481804053129117,4.868641654469596,0.080487052442187,0.2853450547414626,0.0,0.0,2.405000022531535,2.686359270842565,1.562162505244607,0.8608892751885185,0.5665579071420274,0.169054015984963,0.7672420405963886,0.1932047496239007,36.81587811799876,477.2307032684744,37.06273819318544,755.8159220131568,0.0,0.0,37.09005091054212,477.6203452117065,37.690962558996326,477.2118492468856,37.55215103006829,644.7042872882847,37.40127182553379,674.8059950087926,0.0,0.4540236690613999,0.3251065927019273,0.3199857472795914,0.529925839844546,0.0,0.0,0.4091130185350174,Bounce,Bounce-2-29may
-0.1525900946254777,3.9428841949407656,0.0941681364922323,0.1230210830738382,0.0,0.0,1.6832622523813516,3.0376548963033683,1.038779929257946,0.8257950332475881,0.3783987261272308,0.1282568946193871,0.4669946086381176,0.1852472470612875,37.62081782033512,476.91690721023406,36.43527817124225,786.8671568714101,0.0,0.0,37.34825702653784,469.0942487034749,36.98122061840496,455.8949282131114,36.35173206876069,692.9534345194874,36.42569393394607,715.696099708415,0.0,0.4021380981656946,0.1498878708381251,0.400169383279207,0.7025834962428557,0.0,0.0,0.396410407220427,Bounce,Bounce-2-29may
-0.792519016315907,3.051798805447992,0.0032755101970797,0.445538526144408,0.0,0.0,2.669193079424859,4.3905835596120415,2.0747456210314934,3.5307206662019235,0.7892107598513244,0.5569359257178341,1.0083974665246462,0.608473353801073,39.33478856851816,540.741088679836,41.47175473142443,771.8682672406086,0.0,0.0,40.3228173906561,512.5016894914722,41.13387301752432,483.9756178461467,41.06437599777755,818.9055230805462,41.13352055606411,809.4628721996223,0.0,0.4326651155671148,0.4553748249249929,0.2801814302714188,0.3642805680624759,0.4717171553313166,0.0,0.392846222052901,Bounce,Bounce-2-29may
