acc_z_mean,acc_z_var,gyro_z_mean,gyro_z_var,motor_input_mean,motor_input_var,acc_xyz_mean,acc_xyz_var,acc_xy_mean,acc_xy_var,gyro_xy_mean,gyro_xy_var,gyro_xyz_mean,gyro_xyz_var,acc_z_spectral_centroid,acc_z_spectral_var,gyro_z_spectral_centroid,gyro_z_spectral_var,motor_input_spectral_centroid,motor_input_spectral_var,acc_xyz_spectral_centroid,acc_xyz_spectral_var,acc_xy_spectral_centroid,acc_xy_spectral_var,gyro_xy_spectral_centroid,gyro_xy_spectral_var,gyro_xyz_spectral_centroid,gyro_xyz_spectral_var,class,group
-0.2495208572106181,1.6056200013755173,0.060625129539165,0.0574090680093552,0.0,0.0,1.3715831228729218,2.304482999277235,0.942390213582576,1.6297432880122198,0.412569394405227,0.056105381287383,0.4736984638389281,0.0630131261849142,33.11703846343765,436.2681820690236,32.81658286197831,504.47698892682695,0.0,0.0,33.31067817891521,395.0730908296108,33.40554771412849,370.6854884075125,32.48488601825802,553.8486040449561,32.61722154225414,541.8387217151912,Bounce,Bounce-1-29may
-0.0942352457595837,2.8634840474084333,0.0794334868340594,0.0200482287329614,0.0,0.0,2.1018426805294,4.703560562487973,1.6719902634348172,3.453387446210358,0.7445277543934553,0.6289623519478198,0.7712979129947901,0.6147413659834404,33.74138306171844,343.31045961453583,31.39665464228421,565.6984830952782,0.0,0.0,33.52012133986938,324.6079257025474,33.42615518419912,313.4899708889271,31.94135183156166,558.5663244978581,31.94050998150334,557.7895234695029,Bounce,Bounce-1-29may
-0.2244126624252627,7.013571992548277,0.0054044140988267,0.0329665954068477,0.0,0.0,2.5329265752212136,4.115346770091921,1.4358034937878434,1.4055990971753385,0.5728030405646349,0.1234072028434094,0.6113325813105744,0.1107788042502495,31.607359422144476,287.0832273391439,31.848701229129844,471.1025783073856,0.0,0.0,31.60442989183697,303.3475636270649,31.561713613190843,331.23641966943586,31.07916387904683,443.3544112749265,31.11597287055596,445.5397935942972,Bounce,Bounce-1-29may
-0.7661103090832583,4.829180361887633,-0.0350668455447681,0.1460259282942845,0.0,0.0,2.133119871793247,4.344915252493116,1.044626724252696,2.3877652793381614,0.4368665360375973,0.2582331015847497,0.5375298485364642,0.3074027457773499,33.433324398960266,343.1153373869845,34.566665368159754,454.2359697077584,0.0,0.0,33.83793868464113,345.4066723808756,34.56834353058656,347.04103442211715,34.255027758988284,455.03279354060936,34.33281619519735,455.87157939357326,Bounce,Bounce-1-29may
-0.5693507062268818,4.626381367981503,-0.0584058564154252,0.1066526195670344,0.0,0.0,2.2794660858992097,4.127409358600111,1.4443701048821804,2.2866284008248616,0.4682926596563343,0.1090645725367864,0.5696116600160948,0.1139690080291526,34.76553254884813,403.74524208907945,35.132746307897264,507.1960722682241,0.0,0.0,35.12937293502737,380.92213615767673,35.68747446806334,349.9806492218447,34.947403746900115,505.4816728841024,35.01936100846184,505.9587163986727,Bounce,Bounce-1-29may
-0.4303733784906671,4.812246577370503,0.0220603950416379,0.2584259136716538,0.0,0.0,2.557857241829198,5.268379949619562,1.6823007205379616,3.9834100825911136,0.9758834594197768,0.4378736673279974,1.068965865786867,0.5064467461806889,36.00902551225178,488.3710172241106,36.76719085573008,606.6175748891828,0.0,0.0,36.40937913966792,426.1881755375428,36.82576739079552,390.29773662294144,34.37706248779424,679.1138447593443,34.64699991870005,671.0270827439803,Bounce,Bounce-1-29may
-1.3767746556441025,1.1612293095537614,0.0039974781149214,0.0264512892249381,0.0,0.0,2.539991928060282,4.092493233657513,1.8861864012079208,3.929615326189517,0.5004755625071274,0.5221254139398263,0.5433590425240021,0.503829422570269,30.02415738396528,501.0482421907479,34.8772309957837,445.61036744198753,0.0,0.0,32.79981074943682,416.6115818094363,34.07149358472048,378.43421912218986,34.46547328053205,539.5189582072472,34.481878713198384,535.0505442612977,Bounce,Bounce-1-29may
-1.3134519843392536,0.1962382146286944,-0.0048424812748634,0.0106534983145678,0.0,0.0,1.7505340789159738,0.8696714605486474,1.09701999919606,0.8091938135653024,0.0549957584728615,0.0021885512927005,0.0931682204350353,0.0072097153831397,24.245926001923188,528.9610774533503,33.792261179110355,440.9261836145271,0.0,0.0,28.485831929237268,505.2829490825156,30.255677640733825,484.06293941329886,33.808841458809695,455.6037528504624,33.800301668426904,447.2414977702968,Bounce,Bounce-1-29may
-0.0973136201896426,3.306368027612917,-0.1452733673808812,0.1879148685093945,0.0,0.0,1.8428757951072063,2.4843745057652358,1.2629590146717902,0.9696622609291838,0.8098053545166264,0.5274119788943795,0.928273462828867,0.5305242890854576,40.23540536672075,484.8424741893746,38.53418634887887,909.507402270876,0.0,0.0,40.29113211849878,548.128941200739,40.3534786910008,620.2424021281495,38.41113981452637,928.379928404382,38.47226171735152,924.4601294864848,Bounce,Bounce-1-29may
0.0770554226204394,0.2714207514326412,-0.0968619197719664,0.0538401440680452,0.0,0.0,0.7097555753262469,0.7247334507528581,0.6017605000893803,0.589012438403873,0.3934287222948077,0.0608609881868585,0.4417662041373077,0.0837121441654541,37.22219578621926,686.4043792196366,35.468905909136694,837.7758594969589,0.0,0.0,37.65938311076449,567.3925654785129,37.9064698574707,533.6950375055271,33.99428551750761,722.4043984416841,34.39193311461351,744.3043722858121,Bounce,Bounce-1-29may
-0.8333445905422321,2.221686127292944,0.0010696073661655,0.100574725653863,0.0,0.0,2.058465638519947,5.390257283683247,1.2561668559065429,5.133433564893506,0.3147587051502421,0.4375057317880635,0.3649319294630245,0.5039793308280953,36.2910687408572,473.06582680671306,38.98278314725843,568.9707128517307,0.0,0.0,37.66880854308686,399.6957363202523,38.68450360670476,359.16200334216325,38.82166012398856,394.2358926341512,38.8394551435062,422.83945351234905,Bounce,Bounce-2-29may
-0.6283253942967207,5.1417717800195,-0.077121764658912,0.0649819129286581,0.0,0.0,2.4313100289625487,3.5299679938508,1.370525693670778,2.026331192635272,0.9298983148492016,0.3672029513429373,0.9669074362081048,0.367933516620555,41.61981284544925,605.5473641959692,41.31199912317736,889.2994818609172,0.0,0.0,41.99794985675283,562.7176062298176,42.85059212189751,499.4244960061877,39.01832685171239,835.9153011181888,39.1716105289805,840.3279664892428,Bounce,Bounce-2-29may
-0.3078114369089484,3.1681368615930023,0.0277769301854939,0.0656163126801437,0.0,0.0,1.9373273842819656,3.233432633034077,1.3047223244867407,2.021484940623841,0.6700719925610886,0.3736831944358521,0.7185705424339175,0.3727239157275386,41.58406488179356,564.8524126795701,41.89983147951844,855.3286792055873,0.0,0.0,41.90132920049116,517.021043201684,42.314820972084696,470.9606738209225,39.45235520105472,816.2204492742638,39.6192800393094,821.258889829457,Bounce,Bounce-2-29may
-1.6658740613860794,4.246712985885197,0.1921787650894454,0.1334583968970585,0.0,0.0,3.0093668858056706,5.113323432872723,2.058492783193308,2.910370573513363,1.1515951505535569,1.3724575624016877,1.2276834918785866,1.3618132715973204,33.91650923791777,616.8538212304179,34.78955378977181,688.1172578285777,0.0,0.0,35.07808439988389,580.8188624013959,36.15683466519204,553.6739233788053,36.009821782814555,829.0797077417535,35.945651621949594,820.5298982234195,Bounce,Bounce-2-29may
-1.4151897994696123,0.3437434755095667,0.0626744354488103,0.0460828891701417,0.0,0.0,2.0529347554052237,1.214326818315144,1.361846895645576,1.2277353170539504,0.2798596876276467,0.0626277049243485,0.3424229640429747,0.073706637408385,29.918920496206347,721.8513074642769,38.03753281458334,622.9667121484692,0.0,0.0,34.90534143957568,603.263033029579,36.50275747652716,562.2289308631913,37.851123198203865,779.1672593619477,37.976018467286174,730.6558969966259,Bounce,Bounce-2-29may
-0.3256219883289537,4.60139029067808,-0.0293827990769886,0.1187877863265182,0.0,0.0,2.084281009415008,3.035399767647976,1.2257452664678148,1.1697556656263863,0.5491515099599913,0.2682210588933278,0.6500482634693996,0.2668768301532011,35.7770905557852,400.3461046738894,36.0502141623524,566.3965481822436,0.0,0.0,35.76692791643053,433.1018465988305,35.65517035319558,471.84285694627823,35.521187429587,617.8005755828708,35.60655616258424,611.4559061613506,Bounce,Bounce-2-29may
-0.1170699759301653,4.45780030277992,-0.0106199573190665,0.0588262053626614,0.0,0.0,1.9773910091345732,3.170932877612372,1.1706254642311629,1.2391384210679846,0.4629561625938086,0.2815808400333879,0.5124207391499163,0.2922732234621467,35.22658902917143,370.4415695190365,35.26881109244245,531.5593391106441,0.0,0.0,34.9531296173686,418.6968983740349,34.62968057022852,495.6606088600624,34.3616831071398,597.3352893426054,34.43411538470039,590.684041164137,Bounce,Bounce-2-29may
-1.638944835210501,0.1962320398238852,0.2871880947613862,0.0373357268916744,0.0,0.0,2.0708853191465195,0.4171644392610634,1.0912662113284142,0.6324962876435133,0.4908075850889941,0.0566679219450231,0.6014950119862708,0.0555764867458987,24.70648195266472,690.3141077733605,29.82557875413511,679.3441204410889,0.0,0.0,30.948721717750647,673.3115286400295,33.9577402618557,638.867876478373,31.119490686362397,712.157149422522,31.06243925210937,706.7873819390869,Bounce,Bounce-2-29may
-0.1549864848842268,6.9248352098341766,-0.1900416434087308,0.5002613815582087,0.0,0.0,3.0130502512171105,7.569065235023398,2.2099572669761747,4.814769909191142,0.8930260614946537,1.110287488842353,1.057756601642458,1.3253112148205035,33.728761644988616,350.1944200419358,32.64596458954078,588.767091913415,0.0,0.0,33.62248523052761,380.8753093080968,33.54304247666371,401.1544450562272,32.41263652649412,491.5826034048533,32.50105061084974,508.5036100822661,Bounce,Bounce-2-29may
-0.0773931569746302,0.2340530305690263,0.0306426912948875,0.0326449813603581,0.0,0.0,0.8188094029358293,0.4139801732064612,0.7147620758369222,0.3335014551723578,0.3176231950180385,0.0106133376175164,0.3593803427523494,0.015927556764339,37.11732901333185,680.9915341661961,37.05558131783775,720.2664690514977,0.0,0.0,35.55894207837788,652.1216214813008,35.19758970725879,645.4083758916728,31.915416928033565,739.0257685186369,33.37767622109271,746.0606638521983,Bounce,Bounce-2-29may
-0.790347702902218,2.26802334759219,0.0259273771176823,0.2297568559497933,0.0,0.0,1.9662851583305685,2.5777699960971234,1.317754518098299,1.814897510924708,0.4041202552432116,0.2038487537931763,0.5671048074876788,0.2759831566493735,37.96968809674513,479.8371441282828,40.150387156998285,770.0093060916826,0.0,0.0,38.97251202118609,496.6799783204435,40.25080152733299,484.13226996602793,39.42799765196218,646.6302819657734,39.60521211701796,679.1581093316022,Bounce,Bounce-2-29may
-0.5481804053129117,4.868641654469596,0.080487052442187,0.2853450547414626,0.0,0.0,2.405000022531535,2.686359270842565,1.562162505244607,0.8608892751885185,0.5665579071420274,0.169054015984963,0.7672420405963886,0.1932047496239007,36.81587811799876,477.2307032684744,37.06273819318544,755.8159220131568,0.0,0.0,37.09005091054212,477.6203452117065,37.690962558996326,477.2118492468856,37.55215103006829,644.7042872882847,37.40127182553379,674.8059950087926,Bounce,Bounce-2-29may
-0.1525900946254777,3.9428841949407656,0.0941681364922323,0.1230210830738382,0.0,0.0,1.6832622523813516,3.0376548963033683,1.038779929257946,0.8257950332475881,0.3783987261272308,0.1282568946193871,0.4669946086381176,0.1852472470612875,37.62081782033512,476.91690721023406,36.43527817124225,786.8671568714101,0.0,0.0,37.34825702653784,469.0942487034749,36.98122061840496,455.8949282131114,36.35173206876069,692.9534345194874,36.42569393394607,715.696099708415,Bounce,Bounce-2-29may
-0.792519016315907,3.051798805447992,0.0032755101970797,0.445538526144408,0.0,0.0,2.669193079424859,4.3905835596120415,2.0747456210314934,3.5307206662019235,0.7892107598513244,0.5569359257178341,1.0083974665246462,0.608473353801073,39.33478856851816,540.741088679836,41.47175473142443,771.8682672406086,0.0,0.0,40.3228173906561,512.5016894914722,41.13387301752432,483.9756178461467,41.06437599777755,818.9055230805462,41.13352055606411,809.4628721996223,Bounce,Bounce-2-29may
-0.6662223974534166,1.961896258427385,-0.0079341078125273,0.3722569076209236,0.0,0.0,2.5205112856896217,2.7450721454423435,2.1004400372100225,2.2804523955202867,0.5340561147767473,0.218608027594906,0.7330465539950214,0.3387865686890689,35.7855114728707,437.8197470128657,37.92547557712462,674.8438134165627,0.0,0.0,36.783724804965175,491.4065124465598,37.27833789742336,499.20419561181785,37.56264405845823,600.5973116205687,37.65466064950441,624.5731545681831,Bounce,Bounce-2-29may
-0.2638370720191368,0.4378203349893386,0.0455174622916098,0.0535696741105455,0.0,0.0,1.3553966024093338,0.9830913329745828,1.2057833412384449,0.8588474812282317,0.2271142579782913,0.0106818068579889,0.2988226710822906,0.0286092177662775,35.15881961614504,469.17311551797866,35.833188851697486,565.2757780009248,0.0,0.0,34.30787194690407,545.1607585989719,34.0265010950043,566.976387835633,34.74466534937086,656.5394882066572,35.19755193056225,621.0732304953832,Bounce,Bounce-2-29may
-0.7131052334742162,6.393159071523322,-0.0959013015667022,0.2069734920896958,0.0,0.0,2.768019934224598,4.574711052015057,1.6193426827342725,2.712696538623136,0.9758886103847554,1.0616240453481942,1.0445447730914093,1.139079393966183,36.16893193918444,502.7793411458503,36.38492560738116,671.8726111267794,0.0,0.0,36.55077162100387,475.2562839506344,37.24941653070618,438.69179672667946,37.04290953660793,707.3139086136849,36.95849814290563,701.3340581949932,Bounce,Bounce-2-29may
-0.2857869967677689,5.290516684089228,-0.063615040984788,0.1893801741676193,0.0,0.0,2.291742935886178,4.186980419399416,1.4468267057059974,1.9735676956287784,0.8581634534703196,0.9816037688176992,0.9313772852166008,1.044011681879475,41.8484064816558,558.1492872713536,41.64763180024111,885.8767838839032,0.0,0.0,41.63783530830997,589.4835604472274,41.39008245852364,612.0775343432294,42.01455410435299,965.2845517643642,41.97859073017006,952.639721556055,Bounce,Bounce-2-29may
-0.2796310291090009,7.970422517055408,0.0062778977311453,0.2831624040241139,0.0,0.0,3.258684692060417,7.385100037778865,2.245340389560262,4.913956465561167,0.8415882808882255,0.4644693837513352,0.9615463363131476,0.5313706774265339,37.50218131001044,494.6889058721346,37.93793002961684,602.4575850456815,0.0,0.0,37.64097122472864,472.4828387638185,37.752140478548505,450.7524632306589,37.17737193103494,599.5157789560473,37.26708897635822,601.0949031421034,Bounce,Bounce-2june-1
-0.2911616897636687,3.834166203963026,-0.2121480950089,0.4723815919843687,0.0,0.0,2.492442570282737,3.621576474810233,1.7399394409834057,2.8875158491291426,1.042787888805803,0.8898977128189669,1.2143339464072898,1.0200857666622023,31.350495464731026,407.46093294188097,30.648731275386464,446.033999697967,0.0,0.0,31.554147343541604,370.3799308988585,31.70534727279996,344.8290872989592,31.84601892606635,514.9057042732105,31.352308797740964,495.41701435462,Bounce,Bounce-2june-1
-0.2232917917729027,5.083718672296539,-0.1537356452146238,0.2703979120067364,0.0,0.0,2.8078512725209923,4.326907852689163,2.0303476536574805,2.955047130004793,1.2221436349614927,0.4182967792348923,1.340629996853953,0.4086756158634455,33.03971930126911,368.9081761510432,32.08010012174486,476.5666574472722,0.0,0.0,32.97646774086307,377.7630816205278,32.893410021308625,391.8978628577752,29.410943867699288,519.9827983688249,29.89472819185315,510.89665293568777,Bounce,Bounce-2june-1
-0.3160990892882241,2.545346545555323,-0.0055761574588892,0.2032797504482755,0.0,0.0,1.617839537136094,2.3258604766344275,1.1492530799815095,0.9772174229040044,0.4681621583402235,0.2334849204833107,0.6010656321367003,0.2946916768294781,33.11323393556724,408.1608418764404,33.937383897903615,507.3834643505589,0.0,0.0,33.338127478068,391.0082627491721,33.6129930678286,376.1235537377752,32.99219620365431,477.4376978371976,33.166869417508856,486.3540390543751,Bounce,Bounce-2june-1
-0.2837822143620637,2.7356504301892204,0.0283315103243185,0.5667364059432309,0.0,0.0,2.027631061254112,2.508833143784896,1.3294898854895951,2.0363947333507806,0.7628910626991479,0.4732320383685751,0.933174926235539,0.7519584493805944,30.748720867389103,344.0530521619125,31.314715820909203,459.2888820977736,0.0,0.0,30.914389757776977,342.8528328208028,31.016046097558345,343.645448426201,30.73229397969252,480.0743398455422,30.8886174837553,476.9795451396144,Bounce,Bounce-2june-1
0.0667134491920954,0.9156218533162638,-0.0204449440731407,0.0681883489888414,0.0,0.0,1.0505251532996769,0.5716516018356016,0.7184810424384491,0.2389671535881005,0.3593350762780122,0.0896954700321089,0.4341805803852769,0.0989107354191331,28.21042368686513,235.54041045486048,28.146410666659914,381.87392866897767,0.0,0.0,27.00012237366897,295.1465803963668,25.966861348637742,357.3024753664039,27.59599789522933,401.0115841381639,27.705107123444336,395.92729276569554,Bounce,Bounce-2june-1
-0.5948717009424342,4.7665578686758,0.2472262032661635,0.4840335384490855,0.0,0.0,2.89535112649133,5.59131152320507,2.057212861002496,4.621814704147663,0.8960971950607958,0.6952585136750803,1.1019858919068497,0.8290301247396591,32.275679745609494,429.81329096121954,31.79520946607707,564.228781045777,0.0,0.0,32.77162672607776,361.8677421051781,33.23608025858472,305.91352545568043,32.95601573363707,548.0471436610569,32.561669022244295,552.648823025564,Bounce,Bounce-2june-1
0.0410575511775996,7.692107684966328,0.2668286661271636,0.317807896649112,0.0,0.0,2.5735130735223555,6.578080942473927,1.6943509872781306,2.636431806499003,0.7306877666616595,0.620626543145731,0.8884712075567037,0.7541555025537809,39.92396306133752,553.2159477076694,37.57245618094024,785.3712220530784,0.0,0.0,39.48154357307574,585.2385102545653,39.19436170751964,613.5164834587073,37.739779997506346,802.1373457373129,37.75954007172349,793.0312252803441,Bounce,Bounce-2june-1
-0.4180133796437648,5.640022950169388,0.091564798648348,0.9153043445762256,0.0,0.0,3.0573276539421133,5.841896478757356,2.21359459736894,4.474389685084985,1.3558772742432523,1.567254082819399,1.579282326494266,1.835213055779308,37.15949148973977,514.7042533067321,37.3803458883662,767.9994884880083,0.0,0.0,37.51355137408698,513.9697575415394,37.9120281442685,510.0598221484548,36.13605836927137,747.1298629725744,36.34440497859352,757.0561668592254,Bounce,Bounce-2june-1
-0.4521944707088901,3.8101399721662017,0.1450972145944374,0.2833046759518959,0.0,0.0,2.475384274236171,3.420606851082818,1.717060905567592,2.5852161912840588,1.0506341140236235,0.5812983446685984,1.1950779077181144,0.5612770583378566,37.3745679681094,527.0447196291155,37.10275374885564,707.5835114546118,0.0,0.0,37.773381315933605,517.9762396988931,38.13447070959246,511.7200153165562,35.653830419269774,804.7400850318439,35.97591742626439,780.9397488362331,Bounce,Bounce-2june-1
-0.2101268370465562,2.091558650459594,0.0453918246738409,0.2143601404731662,0.0,0.0,1.8138659296352155,2.486419995724919,1.2821960706197686,1.996790904796785,1.1860100059277516,0.4573816177205055,1.2897088639634957,0.4170729563156279,35.33081196254097,430.06043050038585,35.500787177943565,618.0958638758275,0.0,0.0,35.48938506090003,455.5350721268479,35.565112869257284,466.0542021448798,31.27467298456875,666.1884717181368,31.834099960635324,662.4161019717122,Bounce,Bounce-2june-1
-0.1586675684639894,5.36910324784006,-0.0902393735296131,0.2459127522764942,0.0,0.0,2.5428302484465304,6.593358781354888,1.8972084404583165,4.0656659421009165,0.7476910066763037,0.4158791942324191,0.8604683701115209,0.4885711165461774,37.65504879331252,518.7561000261248,37.014419121528,614.0537016883802,0.0,0.0,37.46176103393237,466.9840076303632,37.333767050722464,440.7264433070933,36.468274762327184,599.8677009117408,36.60479596279421,603.7256309958494,Bounce,Bounce-2june-1
-0.2795738440805727,3.439415539485864,-0.0227990443238003,0.1762412425077859,0.0,0.0,1.7851490153409266,2.9523056468303426,1.143461989008303,1.3139802597163477,0.9413007860561114,0.3388447377588424,1.018585075577711,0.3641373903289091,36.27062419489619,484.3542304173908,36.69726551398268,727.6860300272737,0.0,0.0,36.3429800065102,484.8112902994625,36.36943437151445,473.1860310590657,35.15621887120672,709.9547348010681,35.29260240612801,711.7789985096696,Bounce,Bounce-2june-1
-0.3285230697193325,2.522069478905597,0.0280741525925085,0.1803926909456513,0.0,0.0,2.2316565137210027,2.8785452750219584,1.5281357072278396,2.8936404443071986,0.9608256186018342,0.2561857969240295,1.0395315226335389,0.2799267287262623,37.02583402960344,536.5609358759295,37.641013532985006,650.743213966921,0.0,0.0,37.45709545118292,539.3641373191795,37.90509648776767,553.573819838002,34.03530258183363,613.7886695703347,34.48276939089467,627.2074137385283,Bounce,Bounce-2june-1
-0.4257286845831903,4.300988882734084,-0.0436759359520359,0.2244634891315082,0.0,0.0,3.019243181799556,6.417569722066153,2.334757380512008,5.600073291442944,1.1487056230435098,2.4818447691954693,1.2123745668876371,2.5578883636840555,27.66331827907429,276.94334290694394,28.093695457055915,320.9531319491361,0.0,0.0,27.72426951843411,284.56330315144936,27.707309369970996,288.2877166488091,27.600126404367117,369.7332153685692,27.62571788053747,366.8039043186778,Bounce,Bounce-2june-1
-0.046595355425802,2.502669899532524,-0.063803339361328,0.5542178377561836,0.0,0.0,1.9685497724255216,2.332892962599193,1.4333781009924311,1.648667362031319,0.699020250227166,0.2577056734214232,0.9851951415253222,0.3340142206338135,31.372095715516107,358.5159493704338,31.05134731139432,477.1080756228532,0.0,0.0,30.573727674030003,376.7533037115072,30.277324758434123,385.61616865796174,30.5635957215823,510.01621203920615,30.76078662929369,492.3649528571243,Bounce,Bounce-2june-1
-0.2423150619423895,3.4454084014798774,-0.0813785094550721,0.3842423190384874,0.0,0.0,1.7793521160909591,2.1339177861697025,1.0425729450621504,0.7089284027074905,0.616980971221191,0.1090590771886702,0.8743289280992107,0.1161383023662165,31.91589229404825,374.77918801946936,31.81906456928311,478.7308926520235,0.0,0.0,31.94600689174189,374.8847973242391,31.93140031005313,378.25953120209965,30.44884056741517,508.0383944002116,30.928939841116826,495.52154565147447,Bounce,Bounce-2june-1
-0.0107654740185931,1.5841126963034184,-0.1766434514239535,0.1680197101299032,0.0,0.0,1.3957654265195751,1.3342488994006143,0.9929832844932128,0.712165630250794,0.8890484693720546,0.0997142488006265,1.0071178389778226,0.0750577071669301,29.463381592901243,329.56074943145694,27.30886257430477,385.7321474157222,0.0,0.0,29.330080362412275,324.8443499273691,29.259076641246203,319.81615598609625,24.24970415887008,470.7739776419904,25.045321778162933,450.99994620864265,Bounce,Bounce-2june-1
-0.5518325739144497,8.576391592823876,0.000617802906454,0.267752502491542,0.0,0.0,3.1024980510360023,6.542603171966228,1.904812999062063,3.6588739847956857,0.8362851540931007,0.5633575407251122,0.9335383965059,0.6589893461027991,41.500058899559136,633.9054294258342,42.49281932188126,800.3384877955814,0.0,0.0,41.7538568214688,610.6289545084794,42.07788647890988,573.579230124511,41.80086314288041,731.7160518062037,41.866220574312,744.2820195792784,Bounce,Bounce-2june-1
