timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag,gyro_mag
2.0137763023376465,64.0765672124334,-10.319716055093389,-134.46009342691082,-1.697096737443002,0.49712431943813623,1.4800685774413023,1.7368669567041572,1.2159821196311662,-0.18591811108891354,2.3060513695808322,2.1283526222372866
2.037327289581299,42.2341005291615,-8.375475872321216,-133.05738677539676,0.16023574279550154,0.37035750955087293,-0.4626714024590712,1.6406632103062253,1.3818990008428094,-0.12021524753592172,0.6139258952051093,2.148458127104833
2.044362783432007,33.8930600581948,-7.205009241546967,-132.175369516884,-0.47173982540225284,3.1492619204414205,5.616104692193978,1.282130403281387,1.0579743998907913,-0.05992750223378939,6.456084031368872,1.663357901164615
2.0642342567443848,13.710163286612584,-1.3174254009387656,-131.26688480104298,0.34593330668495714,-0.2243640465484277,-0.7465472729305291,1.8088765926042232,0.9402454502317833,-0.03649060267160861,0.852843425710478,2.038977096005831
2.084751844406128,-5.008522796907363,4.846426653048902,-133.12337833534414,-0.3310669810669339,-0.6169513409459398,-0.8323096859101798,1.6568449814412554,1.1049962209178916,-0.16288353080456225,1.0876459517267874,1.99816990903608
2.0917506217956543,-13.872567576139968,7.0772747951495365,-135.09313845947955,0.18504014655828355,-1.4182840434567145,2.372924635845062,1.5354593884762313,0.9616875653761742,-0.212146886007351,2.7706571081897993,1.8241394706276084
2.1162071228027344,-28.991669199371284,9.28555225899375,-139.3883004677216,-0.6618665246844669,0.6170222453083946,1.0894155290615841,0.9778534920056924,0.7295940442425229,-0.20607836264088322,1.4161955877151424,1.2373250230924107
2.1463780403137207,-51.05260757071293,10.490781146529466,-146.09929865025967,-0.09790621902551337,0.2681200628543705,0.15488177892963556,1.5449879232913215,1.0275633092161205,-0.13679427774646272,0.3247496901820106,1.8605339857114653
2.1479759216308594,-60.77693728117593,10.42857721774321,-148.30690830843125,1.5065432313155023,-2.960649657689148,0.3150616558662289,1.5906137397788251,1.0519633668826978,-0.08114222200316648,3.3368222533414325,1.9087333639426887
2.159580945968628,-72.87744511662491,10.0197130741048,-150.59528615361828,-0.8727780533916427,0.6012162305826194,-0.34328707110311807,2.0005476559588793,1.285227710783143,-0.018136170711049,1.1140235632986566,2.3778835364700908
2.1637747287750244,-80.37518809498319,9.491647202646606,-152.46316556416633,-0.48471044013843007,0.6608154047340687,0.7434059165721738,1.2396202533530722,0.8004220727604194,-0.10968445051321467,1.1064689632825475,1.4796501430303066
2.1864569187164307,-95.56341927817171,6.894884328077824,-155.09584894997994,0.3274281676583715,-0.7904366153672543,-0.5387604419460895,1.6211001261991074,1.151307103045889,0.01450061044186825,1.0110697610428794,1.988387269218415
2.2042365074157715,-114.76967699674383,2.804330267124778,-156.96355342598838,0.7958111073766116,-1.2151827698056166,-2.637429974597174,1.6470790189549025,1.1679237114270362,0.02362627391131265,3.0109834528871273,2.019275437183813
2.228703737258911,-134.04553840176663,-0.9846323106811541,-157.80822091596457,-0.6313068709742132,0.23052680254548324,-0.41098864558124926,1.3238465902496908,0.9241991275267071,-0.11045553777185196,0.7877833704945832,1.618305980851992
2.232491970062256,-141.98681950932314,-2.698200394762084,-158.5199250736961,0.0703751751503217,-0.9356194368169565,-3.324515196806346,1.3442690927944763,0.9012178356891202,-0.18185210402605456,3.4543794941528145,1.6285954589600724
2.251370668411255,-159.26424660009388,-5.433909236965302,-158.14464360313002,-0.03328700052085762,-0.14305666066877873,-3.2580110270253684,1.3929976246217457,0.8315887830552039,-0.06256761508287925,3.2613201444789612,1.623544576770906
2.2702651023864746,-177.4787198077001,-8.519244338649678,-155.89707052786332,0.1447824859925476,0.42791563280993344,-2.0542569440073586,1.532726868259841,0.9699413227945467,0.03562245099489838,2.103341472290165,1.814195904902483
2.2895419597625732,164.661157194869,-11.007758598022255,-152.42548434859913,-0.6448075446936296,0.5527546966384881,-1.8549692611383874,1.4959520610448154,1.0257868757808168,-0.011761274917483465,2.04015329917093,1.8139045209315967
2.3106653690338135,146.9941218251796,-13.192627692782194,-149.675996566,-1.0931569361634907,0.7203816505707223,-0.7614721413613835,1.3717337658257616,0.9970998189348501,-0.16021348116720824,1.514523565888243,1.7033877810921831
2.330022096633911,124.1522429706402,-15.67718129372513,-146.24379823565502,-0.7807918117725443,0.6101408454430168,-0.4083536427330407,1.8390852075846844,1.4523650241248047,-0.22406054952029858,1.0717557567572547,2.354103161271652
2.333503246307373,114.07194142834025,-15.962095320530214,-144.84149914366185,-0.775888432869209,1.2764147215457526,-0.296720377338675,1.567840055736554,1.1316195175202515,-0.2604633500296701,1.5229183773160544,1.9510321190368562
2.3555710315704346,94.74333280302899,-14.803224617702194,-141.62846937628404,-0.8899526318118705,2.1136849126937562,-0.04094425244610854,1.5576232077288525,0.996377190316381,-0.13352728320173485,2.293764597517901,1.853857356432129
2.377641201019287,71.07596838789017,-12.481978728712,-136.91809967081645,-0.30091191601878386,-0.410745408709884,0.39295538787412937,2.052517896707394,1.4873394856063167,-0.0943102873763407,0.6431747109749051,2.5365139250658206
2.383419990539551,60.651396446139415,-11.290015473152408,-134.65746929293564,-0.5396855745537193,0.0838309150625943,0.516884475219415,1.6242685055727595,1.2459748328652926,0.03988281205218087,0.7519692164074672,2.0475087548106963
2.4118621349334717,41.56259248527533,-8.805520518360025,-132.14493871791348,-1.4794118096658577,1.8460216325401095,3.4740415636016064,1.5217749940575025,1.2292461653785691,-0.11553372171210366,4.203025095810915,1.9596411172684853
2.423016309738159,22.128061908428762,-3.8955550686663427,-130.94364469230484,0.3569419726643806,-0.045860747007969264,0.8811452649947004,1.6431873227286418,1.1017702866556665,-0.12035863048932478,0.9518023733886405,1.9820314180321905
2.4357526302337646,12.502447246714146,-1.8277453547947353,-131.3657966492584,0.11976593667926823,-0.013348745213779743,0.6690494235511026,1.5655955975841331,1.179202895574198,-0.1878344938016688,0.6798155630327299,1.9689821840654427
2.452763557434082,-4.8818473092213175,2.4608060575846453,-132.5493551378636,0.13969850471172238,-0.10735149789006258,2.0574309787454426,1.4761429193075757,0.9527629336217497,-0.07992720879936704,2.064960592510027,1.7587334887958073
2.4717607498168945,-19.955063608143014,6.746441953694853,-133.64103830301534,0.22030577063083706,-0.5292034433724127,1.427757012920298,1.30863029246831,0.7923641456240532,0.026213960357055328,1.5385320942357874,1.5300461932091565
2.4961187839508057,-34.92052482372914,11.067820089399035,-135.44559326963838,0.2844676921548167,-0.4738976278014856,0.6634294252965276,1.306739823083558,0.7765344967919622,-0.054271026145013966,0.8635041585684714,1.5210260136563174
2.508985757827759,-51.737978008506246,12.81221308399103,-139.3835993623879,0.17040494579095605,-0.8057023712489784,0.75841706080904,1.3200291227496708,1.0478009547597924,-0.12489624828853,1.119549281948976,1.6899594073643744
2.520261287689209,-59.85158232915358,12.758645070217282,-141.88745627024178,0.22258841240077673,-0.5014661185090179,0.5934423690141784,1.2042874893777467,1.017262580543531,-0.15719384419744828,0.8082002936702999,1.5842479034227601
2.538402557373047,-76.27729207253645,11.164407015543865,-145.9908475784651,0.7862906689042266,-1.4509987788362637,-0.1022193805729007,1.278410130219045,1.1269884067190874,-0.03049448878904102,1.6535111955940582,1.7045131984741002
2.563769817352295,-95.20663119942289,9.724232425668594,-149.7572251544294,0.39201640255679676,-0.6759717179627044,-0.49260316796041953,1.4692114865493326,1.0384557102495153,-0.019837325020297124,0.923727505514296,1.799268232871988
2.5651533603668213,-103.97597725725421,9.149397854479696,-151.24891763307352,0.6131618394546443,-1.1633315712410077,-1.2562924297717026,1.4423808898163843,0.950506571105486,0.0011124770319604395,1.8186749173811034,1.7274045879953428
2.587796926498413,-122.57387262143128,6.934458827037199,-154.39726250925713,0.3014401396458922,-0.32530179646143575,-1.5579521613260294,1.5318040824320547,1.0546606963941705,-0.040060146855069895,1.6198463981350881,1.8601983084714908
2.6064417362213135,-139.77057888676612,3.363175903329881,-155.76232207386352,-0.1028665794196363,0.08007771295237541,-1.2027555865622508,1.3316789846101877,1.0153456561737941,0.06893258077586688,1.2097995595469042,1.6760213066234673
2.6326467990875244,-155.96140737078176,-0.699939849302965,-155.82073363835252,-0.03444047249323288,-0.15949010664003477,-1.8882125211388616,1.339116497714574,1.015018669281975,0.06357522724897861,1.8952492620357837,1.6815283830379006
2.6345930099487305,-164.10362389325402,-2.3161145791317805,-155.64413849203717,-0.21340416329898385,-0.06904873617853502,-2.1455607762591113,1.3521336754053805,0.9513512074277397,0.024376882470465242,2.157252908099278,1.6534596543122726
2.663255214691162,170.89511434749454,-7.1909165534604975,-155.34842808616074,-0.5663350790312025,0.6465528748227936,-0.9734945593143027,1.3915987891930226,0.9889495817079305,-0.13829178850765195,1.2986368617505997,1.7128026985068718
