timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,markers,motor_input
39.004081,-24.40411034621946,-7.467106983319891,157.87035074629898,-0.1871163925889564,-0.6107599116024182,0.028005799206548127,-0.026881971718103078,0.18733301413695894,1.2389457706200409,nm,0.0
39.013580000000005,-23.925128124836583,-8.174675673176523,163.99830050931516,-0.132213363898784,-0.5835445019813397,-0.009962922231751433,-0.0439582948907556,0.1797580883756396,1.2414228660167679,nm,0.0
39.023094,-23.471201089513826,-8.893820453916748,170.13133197302867,-0.09708004113513846,-0.5783752051482769,0.022266460355780334,-0.05737951744403625,0.17515270526796223,1.242818907359796,nm,0.0
39.03262500000001,-23.0408133048847,-9.61197279125052,176.24835253517415,-0.05346955390688712,-0.5786533010599505,0.10960184741362823,-0.07096420307344628,0.1672653552869784,1.2399322072529313,nm,0.0
39.06116999999999,-21.99017602942983,-11.928435863263863,-165.51298967142088,0.11571433499917967,-0.5067986946080899,0.10706514854003503,-0.08887193722774765,0.1643030841543099,1.225984926602153,nm,0.0
39.070691999999994,-21.858654428955656,-12.767860881620082,-159.45823307981067,0.1984555088565845,-0.4687946433442023,0.09418010400970997,-0.08424345910169158,0.16423819773492346,1.2192038564114438,nm,0.0
39.08036600000001,-21.826076922539407,-13.580659170562612,-153.4162770021648,0.27155701263262,-0.4704508531855397,0.13378936713192063,-0.08116274633909001,0.1573157730419572,1.2125561245336165,nm,0.0
39.08988699999999,-21.898135849147007,-14.344463705930007,-147.3807267455309,0.354073989482493,-0.42225103583117574,0.11511626435412955,-0.07468728391530785,0.14944166442858964,1.2063890580058323,nm,0.0
39.099393000000006,-22.010162890577647,-15.049677279950146,-141.3416438022661,0.3790920393820568,-0.3896624995064618,0.056346201515872725,-0.07687448376897056,0.1357189290391525,1.2049761387332751,nm,0.0
39.118430000000004,-22.28450361888925,-16.278608486840533,-129.24899271075768,0.42430522677632,-0.3522065655780021,-0.014710499621157221,-0.08121354107018715,0.10648437314317993,1.204377219392576,nm,0.0
39.127922,-22.42686695619725,-16.834903334088615,-123.19395167137142,0.48151295103698344,-0.30467486906597574,0.028612290651458743,-0.08786899534087195,0.09201616227610632,1.2060046982447417,nm,0.0
39.156456000000006,-22.606432129787912,-18.386439756197127,-105.0825262895667,0.5022864672315805,-0.14985378699161775,0.04233502247383105,-0.1104986577062882,0.035556019570066696,1.2062245687304705,nm,0.0
39.165958,-22.67443638073594,-18.909945636320863,-99.07401451605469,0.4994623823212816,-0.058523550798284384,0.06124045579724474,-0.11439961128327679,0.03263446545691407,1.2007179546966387,nm,0.0
39.175481000000005,-22.79908793406709,-19.421426009124893,-93.07995128578263,0.5023001913299707,0.04933263555445712,0.10406400553176084,-0.1136556055217472,0.030888972319435295,1.1940667830242755,nm,0.0
39.18499100000001,-22.97048654490987,-19.86196308201739,-87.1144188752666,0.48846916810656177,0.12281805987424936,0.09870532024909083,-0.10202851957458885,0.027640388788264518,1.1850952895201212,nm,0.0
