timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,motor_input,markers
0.0,-15.837185467676917,-8.747109199159816,-24.569631997240254,-0.0005786347468532011,0.00913202129267903,0.028098534668793976,0.0,0.0,0.0,0.0,nm
0.019008999999996945,-15.831825020384862,-8.76597791146737,-24.57073191300345,-0.0005982532087993875,0.009291425953419198,0.028583662848273635,0.0,0.0,0.0,0.0,nm
0.028524000000004435,-15.82590140224108,-8.770818780120358,-24.571592242216287,-0.0006355472440891343,0.009812822246017979,0.030193520577013255,0.0,0.0,0.0,0.0,nm
0.05706899999999848,-15.806775140161967,-8.755382539192135,-24.57246780749461,-0.0006446447704449522,0.009986319573012119,0.03077063283443688,0.0,0.0,0.0,0.0,nm
0.06657699999999522,-15.801283700260196,-8.744821018582732,-24.572043657409182,-0.0006640370041711135,0.010341340219945098,0.03188235792925603,0.0,0.0,0.0,0.0,nm
0.0759919999999994,-15.795854703184972,-8.737494013537404,-24.571075023995586,-0.0006465685689465757,0.010097563695084072,0.031145588841631856,0.0,0.0,0.0,0.0,nm
0.08559599999999534,-15.791892136465716,-8.736117809895207,-24.570438717223354,-0.0005935266402737145,0.009261063084709463,0.028572494375375058,0.0,0.0,0.0,0.0,nm
0.09511000000000536,-15.787888174787403,-8.737411259078577,-24.570888522428092,-0.0005801556536025533,0.009029138157208063,0.02786200471923206,0.0,0.0,0.0,0.0,nm
0.11413600000000201,-15.780034850034047,-8.75123757538493,-24.5714730670038,-0.0006270813039062183,0.009629621881863303,0.029717135271676385,0.0,0.0,0.0,0.0,nm
0.12363799999999969,-15.776277214250122,-8.754946654449899,-24.572493168269563,-0.000668724330418631,0.010227722223053059,0.031566254856540764,0.0,0.0,0.0,0.0,nm
0.1331469999999939,-15.775986038994937,-8.755921753063642,-24.573015202261193,-0.0006593769994193118,0.010077773017916278,0.031103165523598836,0.0,0.0,0.0,0.0,nm
0.15216900000000066,-15.776053564412404,-8.749502647794186,-24.571826509202765,-0.0006364859646780528,0.009770642882669264,0.030160054367012402,0.0,0.0,0.0,0.0,nm
0.16168500000000563,-15.774423890397257,-8.747286837392739,-24.570468697141823,-0.0006211019257267364,0.00953975161509221,0.029451590297886455,0.0,0.0,0.0,0.0,nm
0.1711999999999989,-15.771112818773595,-8.748048596759789,-24.568706297997096,-0.0005732060337238395,0.008782554700999064,0.02711827788961614,0.0,0.0,0.0,0.0,nm
0.18070500000000322,-15.766000357947537,-8.754518633974289,-24.568196730131167,-0.0006214901335392307,0.009455761096161181,0.02920023614977015,0.0,0.0,0.0,0.0,nm
0.1902120000000025,-15.760458590989845,-8.762813908899968,-24.56843062192945,-0.0005617565367931442,0.008476579741485468,0.02617874771541844,0.0,0.0,0.0,0.0,nm
0.20923500000000672,-15.755116977410811,-8.776508801030365,-24.564789484368507,-0.0005995877900030092,0.008930922869442021,0.027580448821767665,0.0,0.0,0.0,0.0,nm
0.21874800000000505,-15.754234912667556,-8.775884695651314,-24.56264211480412,-0.000746104924905911,0.01110789175681044,0.034305601668282774,0.0,0.0,0.0,0.0,nm
0.2282689999999974,-15.757620317341434,-8.771625872651938,-24.56170298686131,-0.0005822813132828847,0.008705321637141059,0.026883535777238267,0.0,0.0,0.0,0.0,nm
0.23776900000000012,-15.76499984090318,-8.767488319040735,-24.562315899500355,-0.0006992483538840153,0.010519177875368437,0.03247555192930075,0.0,0.0,0.0,0.0,nm
0.2472800000000035,-15.771777780130602,-8.765589302344734,-24.565305748269957,-0.0006517390638019122,0.00985376366711357,0.030411545838146495,0.0,0.0,0.0,0.0,nm
0.2567810000000037,-15.776755383712544,-8.766005910913538,-24.568192970932188,-0.0006904183211344106,0.01046549181909615,0.03229046678372959,0.0,0.0,0.0,0.0,nm
0.2663090000000068,-15.780458432272077,-8.771143048778443,-24.569724792288106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.2758139999999969,-15.779172210550557,-8.77821146798295,-24.568638524085223,-0.0006318167418348492,0.009504576446058621,0.029312856044432636,0.0,0.0,0.0,0.0,nm
0.2853250000000003,-15.776857844031635,-8.783795521411896,-24.56595592590643,-0.0006455363578065449,0.009656214495863978,0.029780129347705582,0.0,0.0,0.0,0.0,nm
0.29483600000000365,-15.768859425158151,-8.784577714870066,-24.564060827764397,-0.000687808768219029,0.010243401097730889,0.031604005939861,0.0,0.0,0.0,0.0,nm
0.3043480000000045,-15.761060871518927,-8.782818634139744,-24.56317371648457,-0.0005718402894383655,0.008497215522249578,0.02622862162959006,0.0,0.0,0.0,0.0,nm
0.3328810000000004,-15.745034637159147,-8.75056806018144,-24.564850240161118,-0.0007024177586076129,0.010613043823262865,0.0328142448340148,0.0,0.0,0.0,0.0,nm
0.342378999999994,-15.746080817066215,-8.739353640262372,-24.565555510302765,-0.0006415234677669038,0.009778007669188453,0.03023921206314896,0.0,0.0,0.0,0.0,nm
0.36141899999999794,-15.758656280393266,-8.729200034450939,-24.56353273254346,-0.0006443313263199214,0.009942052661540563,0.03073372026572089,0.0,0.0,0.0,0.0,nm
0.3709209999999956,-15.76727795757973,-8.728661232008564,-24.56165471222562,-0.0006430433124662192,0.009958102313411736,0.030769596136575084,0.0,0.0,0.0,0.0,nm
0.38043399999999394,-15.774592644869488,-8.731481371681292,-24.56034117107422,-0.0005806305930453874,0.008998153920575883,0.027790628158315105,0.0,0.0,0.0,0.0,nm
0.3899470000000065,-15.7803551074066,-8.732971665432208,-24.560247964436773,-0.0005757832162539843,0.008935273157111264,0.0275868789729946,0.0,0.0,0.0,0.0,nm
0.39944900000000416,-15.785395666086549,-8.734781705987448,-24.560969109311035,-0.0006049502908393289,0.0093977107247387,0.0290054458564214,0.0,0.0,0.0,0.0,nm
0.40895999999999333,-15.789637357010387,-8.736371421195516,-24.562520606171688,-0.0006000817016609547,0.009332222842864498,0.028795585165469702,0.0,0.0,0.0,0.0,nm
0.41847300000000587,-15.79258392336105,-8.737962539671315,-24.563970977955293,-0.0006292513286682743,0.00979072746228951,0.030204333777613397,0.0,0.0,0.0,0.0,nm
0.4279820000000001,-15.797623546940425,-8.741520102957898,-24.563666235261458,-0.0005965660612098956,0.009277282542230186,0.02861010246808776,0.0,0.0,0.0,0.0,nm
0.4660329999999959,-15.821845225304425,-8.773143855785799,-24.550629522759284,-0.0006311154501370302,0.009656327549782984,0.02971740959863889,0.0,0.0,0.0,0.0,nm
0.47552500000000464,-15.827676987409538,-8.781196137883608,-24.549852509666565,-0.0006445234067660801,0.00982651185022596,0.030225677953830216,0.0,0.0,0.0,0.0,nm
0.4945639999999969,-15.837836682585793,-8.776923516664231,-24.553411168051714,-0.0006843051453900569,0.010520910613709678,0.03234738131037451,0.0,0.0,0.0,0.0,nm
0.5040759999999977,-15.84436064419311,-8.764695741286038,-24.55596746912511,-0.000632226130065163,0.00984211005331861,0.030258980482945765,0.0,0.0,0.0,0.0,nm
0.5134869999999978,-15.850712453701755,-8.751080359616703,-24.556825339391573,-0.0005951932851673941,0.009387879197730077,0.028862484630379173,0.0,0.0,0.0,0.0,nm
0.5230889999999988,-15.85745288579029,-8.739048306690592,-24.555181041951226,-0.0005789496933645007,0.009237819801046127,0.028399509620644046,0.0,0.0,0.0,0.0,nm
0.5325959999999981,-15.86075711600342,-8.73056950932818,-24.55249244951447,-0.0005934735189573312,0.009537507553465852,0.029321955159421282,0.0,0.0,0.0,0.0,nm
0.5421149999999955,-15.863123790206894,-8.727958391792411,-24.548386440441895,-0.0005830956867502506,0.009388445243852477,0.028862045926395043,0.0,0.0,0.0,0.0,nm
0.5516240000000039,-15.863676590924618,-8.730332381411372,-24.545717010943484,-0.0005517731501047457,0.008863564651424648,0.027246113146726664,0.0,0.0,0.0,0.0,nm
0.570643000000004,-15.850583324331469,-8.73489817705915,-24.54642503661244,-0.0010435814241584237,0.016612564102692004,0.0510959466825637,0.0,0.0,0.0,0.0,nm
0.5801569999999998,-15.87554958943146,-8.74069116103629,-24.549041462887047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.589665999999994,-15.902630454334401,-8.756030222472866,-24.552931476240936,-0.0009066526803915086,0.014561292439588109,0.04463880726258699,0.0,0.0,0.0,0.0,nm
0.5991680000000059,-15.901083221551632,-8.75228677196661,-24.560924231072946,-0.0008553059607432911,0.013797421679638166,0.042304165171610814,0.0,0.0,0.0,0.0,nm
0.6086949999999973,-15.947738206678187,-8.746165709485883,-24.563982735083364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.6181919999999934,-15.967832816431999,-8.745047298183662,-24.558508140433396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.6277070000000009,-15.970784966563569,-8.738483046901248,-24.5505534515849,-0.0011785216922315493,0.019773470872186363,0.060424421313838246,0.0,0.0,0.0,0.0,nm
0.6372159999999951,-16.00760790893712,-8.730565851437314,-24.540110225082962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.6657469999999961,-16.04695304505688,-8.754450651586561,-24.53185664019591,-0.0007109250256397323,0.012132136188387366,0.036910487453722086,0.0,0.0,0.0,0.0,nm
0.6752690000000001,-16.05480011723026,-8.757792695457267,-24.538583337823805,-0.00048288530315414985,0.008265189631170636,0.02513310481652931,0.0,0.0,0.0,0.0,nm
0.6847759999999994,-16.0847495033568,-8.761277170395909,-24.54276222793185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.703794000000002,-16.10168311801539,-8.722339112376378,-24.547482415926737,-0.0009079365226304519,0.016409552555685294,0.04981847395270656,0.0,0.0,0.0,0.0,nm
0.7133070000000004,-16.13651554701348,-8.68812904743924,-24.54783218846883,-0.00044481414399609204,0.008428218532242491,0.025562133909034022,0.0,0.0,0.0,0.0,nm
0.7228159999999946,-16.187575603675597,-8.668146731254275,-24.55217714979166,-0.0009301251173637948,0.018457301859450964,0.055856292329124084,0.0,0.0,0.0,0.0,nm
0.7418370000000039,-16.362646530610732,-8.656102405341066,-24.587247676686417,-0.0005176064970931342,0.011611229466487757,0.0348262188621624,0.0,0.0,0.0,0.0,nm
0.7513490000000047,-16.4847220236024,-8.675041418441262,-24.6026601440988,-0.000440578835047839,0.010490125886895012,0.03124915493499266,0.0,0.0,0.0,0.0,nm
0.779871,-16.723685419581507,-8.704492472769214,-24.595759870640467,-0.00035554127491412815,0.009524821392369872,0.02800517465168121,0.0,0.0,0.0,0.0,nm
0.7893839999999983,-16.739995171472405,-8.689641435823168,-24.616397933589987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nm
0.7989069999999998,-16.70554074865606,-8.675765891565963,-24.67264735562873,-0.0006271472577122031,0.01785340082638056,0.05257597486482193,0.0,0.0,0.0,0.0,nm
0.8084190000000007,-16.73513446690893,-8.665010755539315,-24.76341078297458,-0.01711566195280065,-0.033080004231980466,0.011059938630372303,0.0,0.0,0.0,0.0,nm
0.8179229999999933,-16.776663724448994,-8.640137579922033,-24.875470117029195,-0.031962373943934246,-0.03738140395337667,0.0873473903375987,0.0,0.0,0.0,0.0,nm
0.8369430000000051,-16.70673125728961,-8.58208551252689,-25.204251905970974,-0.07218829840300073,0.024839693528031444,0.0636155826880813,0.0,0.0,0.0,0.0,nm
0.8464440000000053,-16.736518806523932,-8.567771638265754,-25.469464272087922,-0.08518254354114191,-0.014512377871920746,0.004477798391134111,-0.001163130219861883,-0.027741624363173116,-0.054327077219506435,0.0,nm
0.8559120000000036,-16.688291186118487,-8.681670378649978,-25.763980210040604,-0.05312203117009158,0.03135084527302554,0.1347174065726762,-0.0008768296799192566,-0.038885425666359066,-0.0578581098841695,0.0,nm
0.8654769999999985,-16.701354682199064,-8.818850055559862,-26.02011750644569,-0.012705439028773063,0.0037589457536697374,0.084221919601081,-0.014468303696326661,-0.03973019577766411,-0.0520002963559581,0.0,nm
0.874992000000006,-16.801663788781344,-9.031775783870742,-26.157700402439932,0.016553018576466592,-0.044535869733947936,0.015473253937034425,-0.02502074533476982,-0.040061910883248106,-0.03092663143370596,0.0,nm
0.8844950000000011,-16.8358832364049,-9.266365877813795,-26.148370824202534,-0.0002914687412563657,0.008924422081453444,0.025709557196360165,-0.029476416574970767,-0.04881588966770334,0.0005326985185477569,0.0,nm
0.8940029999999979,-16.92920081442029,-9.54883717910476,-26.007899462731622,-0.02615465395000077,0.012760941161943816,-0.004895454046438376,-0.046089122367012694,-0.06088403753172054,0.024886889841456535,0.0,nm
0.9035190000000028,-16.873633278743323,-9.820980185130903,-25.839190639936177,-0.08497872059473877,0.11987539942179645,0.039645477470521974,-0.0390453830583022,-0.08609734469079375,0.035439365453129756,0.0,nm
0.931988000000004,-16.172912612834658,-11.267241790972934,-26.19584770067211,-0.24605416445279338,0.1960173732599658,0.1752746609218759,0.013587370423160685,-0.15201698166447825,-0.05299758249269534,0.0,nm
0.941474999999997,-15.612363754721207,-11.810885377961599,-26.725837451770133,-0.24384383773208476,0.10222806400113042,0.2910802785973032,0.05014676761710025,-0.16065389515646833,-0.08388209377521781,0.0,nm
0.9509709999999956,-14.912535332333375,-12.400553958719565,-27.314866547988554,-0.19005725514459082,0.005972644203643402,0.37915826033069006,0.06851137322412207,-0.18162873706421118,-0.08885019366648855,0.0,nm
0.970004000000003,-13.635715303533937,-13.696868866983117,-28.157834218366684,-0.09260077716299887,-0.11217147111859754,0.5696140230153165,0.03911387543304508,-0.17986955011843958,-0.04076505577513943,0.0,nm
0.9795220000000029,-13.248680460624914,-14.290445424615797,-28.28047813309842,-0.09512215373925277,-0.080726617771429,0.6237942904109367,0.010024284215036015,-0.1544841700380808,-0.006248255405180835,0.0,nm
1.027073999999999,-12.77335915516697,-17.472783045238533,-28.240683434188522,-0.3517489474050073,0.19406276577997533,0.6807489263317967,-0.05996077759378921,-0.13787928702288338,-0.03767438814476615,0.0,nm
1.0651199999999932,-13.55358820623485,-20.96248416666494,-29.271104834765794,-0.13198232678075886,0.017361824813459204,0.42676321600573297,-0.15427091730062925,-0.16357635186152084,-0.054131320215461465,0.0,nm
1.074624,-13.906684271551223,-22.062114185164997,-29.320447400163683,-0.12030141605520911,0.03726158469939928,0.30382582422297877,-0.16546642850556575,-0.17402825299505723,-0.03520364762912251,0.0,nm
1.0841350000000034,-14.275157994979242,-23.242468698759392,-29.289503832411302,-0.10967948013390447,0.04823654669233963,0.19575938974338988,-0.1754585131796063,-0.18695459491304786,-0.021407812175477138,0.0,nm
1.1031669999999991,-14.872715684239733,-25.872319545763624,-29.170005256258772,-0.09664895166442833,0.04226395796858187,-0.0936175208183314,-0.17603662488790509,-0.22691936896907136,-0.011558977693433805,0.0,nm
1.1126679999999993,-15.113141731500184,-27.2587385424374,-29.166293506975865,-0.0655439177229193,0.014833053472925678,-0.258615920601031,-0.17342065370593687,-0.23555042371202356,-0.01935714677096397,0.0,nm
1.1319110000000023,-15.531523060677547,-29.990399455784107,-29.242411899587005,0.03188527331215176,-0.07551827546897785,-0.4742387514202726,-0.16481641073441508,-0.231521891840358,-0.027012180197259168,0.0,nm
1.1412540000000035,-15.77330192228105,-31.24628121129304,-29.235165787123513,0.11298585152495529,-0.14355362101688807,-0.5580003042417585,-0.15990211774401386,-0.21313438887834132,-0.02121022667809468,0.0,nm
1.1507660000000044,-16.07020057611244,-32.387359756866154,-29.129943450325282,0.18346812349338332,-0.17660268811456772,-0.6056990395701587,-0.1562710868290909,-0.1888749147810799,-0.008096755966349654,0.0,nm
1.1791220000000067,-17.288792733657765,-35.13980303257037,-28.272053811432077,0.29053469181254327,-0.20923136660932437,-0.8020080139275462,-0.14022647397190588,-0.11886583532078808,0.01561124239948677,0.0,nm
