timestamp,roll,pitch,yaw,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,acc_mag,gyro_mag,markers
0.0030791759490966797,56.53774008998659,-13.01176609285585,93.4141217585961,-0.008005720166359176,-0.30320974059698114,-0.029382758593821463,0.010728232869342134,-0.20984440617973624,-0.08074505508164828,0.304735270113017,0.22509894203563766,nm
0.035236358642578125,54.328675481432946,-12.205724421377088,92.96332663712661,-0.007140211319445784,-0.27691230260050154,-0.029171589860761318,-0.009521755689188173,-0.22528598257344484,-0.09648191789074606,0.27853615134162124,0.24526148954812238,nm
0.03787636756896973,53.14324077233915,-11.797981379218289,92.70785742253146,-0.004021292312758891,-0.25541471719216047,-0.031332371148582956,-0.012908664552200652,-0.23492847860565694,-0.09992264035790065,0.25736077018848175,0.2556219038669891,nm
0.044289588928222656,51.90144876395428,-11.425520703887408,92.46040417775032,0.010112242739367387,-0.23534045963037684,-0.04760594421628243,-0.009907953887591144,-0.2448770621302924,-0.0990205409747288,0.24032002687454226,0.2643255769741734,nm
0.05640721321105957,50.601643212596606,-11.101135578804861,92.23884260446977,0.008878031101783583,-0.22708822513431018,-0.04459165100302515,-0.0028541555627535444,-0.2550488286135141,-0.09462054470339827,0.23159511387348175,0.2720498091546286,nm
0.05919981002807617,49.25490998901841,-10.812862189980398,92.12528157818025,0.012548013069568735,-0.23922556423135943,0.0004180915014677158,0.004782971396574198,-0.26424146585761654,-0.08942345725038775,0.23955479125726112,0.2790035551755108,nm
0.08047008514404297,46.476454314868505,-10.258626953776327,91.81157066032281,-0.02663513341563608,-0.2564500166470621,-0.009077463609811355,0.00867337041150813,-0.280954987306899,-0.08898412489811695,0.25798922790677636,0.2948374242371526,nm
0.09710240364074707,45.04356829125953,-9.947166381601205,91.6317032923074,-0.009624682806415728,-0.2685736250940155,0.017823372213647947,0.0036050056443446485,-0.28651250508394294,-0.09404774799099226,0.269336405285901,0.30157485063802875,nm
0.09945559501647949,43.56568323154693,-9.60992809336921,91.42372455077505,0.0012978072866773756,-0.26901595572396203,0.03452368470411175,-0.0030357001672146385,-0.29331244401486073,-0.10103143463604902,0.27122528190303163,0.3102398363751733,nm
0.10431909561157227,42.03168141536281,-9.261829516115515,91.13695568726978,0.01574175633814189,-0.2629059125685434,0.058863477298650005,-0.00878962904647744,-0.3014892159093557,-0.10706006752140676,0.26987447214547117,0.32005446871759335,nm
