acc_z_mean,acc_z_var,acc_z_max,acc_z_min,acc_z_ZCR,acc_z_MCR,gyro_z_mean,gyro_z_var,gyro_z_max,gyro_z_min,gyro_z_ZCR,gyro_z_MCR,motor_input_mean,motor_input_var,motor_input_max,motor_input_min,motor_input_ZCR,motor_input_MCR,acc_xyz_mean,acc_xyz_var,acc_xyz_max,acc_xyz_min,acc_xyz_ZCR,acc_xyz_MCR,acc_xy_mean,acc_xy_var,acc_xy_max,acc_xy_min,acc_xy_ZCR,acc_xy_MCR,gyro_xy_mean,gyro_xy_var,gyro_xy_max,gyro_xy_min,gyro_xy_ZCR,gyro_xy_MCR,gyro_xyz_mean,gyro_xyz_var,gyro_xyz_max,gyro_xyz_min,gyro_xyz_ZCR,gyro_xyz_MCR,acc_z_spectral_centroid,acc_z_spectral_var,acc_z_dominant_freq,gyro_z_spectral_centroid,gyro_z_spectral_var,gyro_z_dominant_freq,motor_input_spectral_centroid,motor_input_spectral_var,motor_input_dominant_freq,acc_xyz_spectral_centroid,acc_xyz_spectral_var,acc_xyz_dominant_freq,acc_xy_spectral_centroid,acc_xy_spectral_var,acc_xy_dominant_freq,gyro_xy_spectral_centroid,gyro_xy_spectral_var,gyro_xy_dominant_freq,gyro_xyz_spectral_centroid,gyro_xyz_spectral_var,gyro_xyz_dominant_freq,class,group
-0.2495208572106181,1.6056200013755173,3.0943201830100544,-4.340842471858769,26,0.9257665264913904,0.060625129539165,0.0574090680093552,0.8879762877000215,-0.6566128120889071,21,0.1408543198255392,0.0,0.0,0.0,0.0,0,0.0,1.3715831228729218,2.304482999277235,8.046415611689124,0.1208686913521507,0,0.7808213881348854,0.942390213582576,1.6297432880122198,7.427650153383039,0.060038293078555,0,0.7776059642923941,0.412569394405227,0.056105381287383,1.1434845650779808,0.0262381861184599,0,0.1548763342812941,0.4736984638389281,0.0630131261849142,1.151974258721134,0.0956311720068932,0,0.1368260155884282,33.11703846343765,436.2681820690236,51,32.81658286197831,504.47698892682695,6,0.0,0.0,0,33.31067817891521,395.0730908296108,13,33.40554771412849,370.6854884075125,13,32.48488601825802,553.8486040449561,1,32.61722154225414,541.8387217151912,1,Bounce,Bounce-1-29may
-0.0942352457595837,2.8634840474084333,6.627442413389916,-5.859152852036345,26,1.328314793404564,0.0794334868340594,0.0200482287329614,0.508899636387413,-0.4455853469965606,15,0.0965689941265488,0.0,0.0,0.0,0.0,0,0.0,2.1018426805294,4.703560562487973,8.523608130767226,0.2117894024941337,0,1.084753197200852,1.6719902634348172,3.453387446210358,8.359461171676577,0.0496741458168721,0,1.1456551199122431,0.7445277543934553,0.6289623519478198,4.305782918005964,0.084439311507592,0,0.3964733538402681,0.7712979129947901,0.6147413659834404,4.328777291389567,0.0852147889819551,0,0.3912650387568084,33.74138306171844,343.31045961453583,24,31.39665464228421,565.6984830952782,0,0.0,0.0,0,33.52012133986938,324.6079257025474,24,33.42615518419912,313.4899708889271,29,31.94135183156166,558.5663244978581,0,31.94050998150334,557.7895234695029,0,Bounce,Bounce-1-29may
-0.2244126624252627,7.013571992548277,8.432167911793048,-5.7422517955782455,30,2.660437907996734,0.0054044140988267,0.0329665954068477,0.4699496147663671,-0.3436312251870785,22,0.1427526234070845,0.0,0.0,0.0,0.0,0,0.0,2.5329265752212136,4.115346770091921,9.22227084160486,0.4555272926306915,0,1.377578123336473,1.4358034937878434,1.4055990971753385,6.100001155730472,0.0943029136015428,0,0.941456832941408,0.5728030405646349,0.1234072028434094,2.254006009179453,0.1090279012270519,0,0.2588814900531112,0.6113325813105744,0.1107788042502495,2.275520121887559,0.157801929558934,0,0.245091988632084,31.607359422144476,287.0832273391439,20,31.848701229129844,471.1025783073856,6,0.0,0.0,0,31.60442989183697,303.3475636270649,20,31.561713613190843,331.23641966943586,15,31.07916387904683,443.3544112749265,6,31.11597287055596,445.5397935942972,6,Bounce,Bounce-1-29may
-0.7661103090832583,4.829180361887633,7.608963462381728,-6.721547399668982,14,1.7828935740032223,-0.0350668455447681,0.1460259282942845,1.235938982308338,-1.2789647794000332,25,0.2893377521129032,0.0,0.0,0.0,0.0,0,0.0,2.133119871793247,4.344915252493116,8.176734273653997,0.5410821410989471,0,0.8217411352771501,1.044626724252696,2.3877652793381614,6.147954007155304,0.0,0,0.6604488905828388,0.4368665360375973,0.2582331015847497,3.3515683783994628,0.0128278660360295,0,0.2315287977317083,0.5375298485364642,0.3074027457773499,3.3699421061376755,0.076180546898466,0,0.233457558047977,33.433324398960266,343.1153373869845,0,34.566665368159754,454.2359697077584,61,0.0,0.0,0,33.83793868464113,345.4066723808756,0,34.56834353058656,347.04103442211715,26,34.255027758988284,455.03279354060936,1,34.33281619519735,455.87157939357326,10,Bounce,Bounce-1-29may
-0.5693507062268818,4.626381367981503,8.548094706776292,-5.501166156349704,21,1.9824533753414388,-0.0584058564154252,0.1066526195670344,0.589473099632325,-1.2789647794000332,24,0.2692273261087805,0.0,0.0,0.0,0.0,0,0.0,2.2794660858992097,4.127409358600111,8.640882774652136,0.5410821410989471,0,1.3277082512149334,1.4443701048821804,2.2866284008248616,6.147954007155304,0.1164054503492695,0,0.9728770944705823,0.4682926596563343,0.1090645725367864,2.029832802128568,0.0128278660360295,0,0.2376669724541867,0.5696116600160948,0.1139690080291526,2.399160709819767,0.1008877239874939,0,0.220963873410971,34.76553254884813,403.74524208907945,0,35.132746307897264,507.1960722682241,62,0.0,0.0,0,35.12937293502737,380.92213615767673,0,35.68747446806334,349.9806492218447,30,34.947403746900115,505.4816728841024,1,35.01936100846184,505.9587163986727,0,Bounce,Bounce-1-29may
-0.4303733784906671,4.812246577370503,7.9454368588596305,-6.68642435181325,24,1.730739649390734,0.0220603950416379,0.2584259136716538,1.5837139194360736,-1.9063633007872391,20,0.2679639214757243,0.0,0.0,0.0,0.0,0,0.0,2.557857241829198,5.268379949619562,11.156172320146975,0.1877500503279654,0,1.188361290294483,1.6823007205379616,3.9834100825911136,8.93039250113299,0.0291319978924741,0,0.9405533188297628,0.9758834594197768,0.4378736673279974,3.775570289665772,0.274451378178514,0,0.3317709197487898,1.068965865786867,0.5064467461806889,3.775841640463303,0.4117524801229473,0,0.3122370869165743,36.00902551225178,488.3710172241106,10,36.76719085573008,606.6175748891828,3,0.0,0.0,0,36.40937913966792,426.1881755375428,10,36.82576739079552,390.29773662294144,34,34.37706248779424,679.1138447593443,0,34.64699991870005,671.0270827439803,0,Bounce,Bounce-1-29may
-1.3767746556441025,1.1612293095537614,0.8285933534271113,-5.1916372303127885,6,0.9564229237012016,0.0039974781149214,0.0264512892249381,0.4269712469214476,-0.4649920132458899,30,0.149380678470939,0.0,0.0,0.0,0.0,0,0.0,2.539991928060282,4.092493233657513,7.851329386844577,0.7547414855890721,0,1.3892857201816342,1.8861864012079208,3.929615326189517,7.764765058367944,0.0,0,1.4709676730171797,0.5004755625071274,0.5221254139398263,3.527138049448792,0.0,0,0.2918424973128379,0.5433590425240021,0.503829422570269,3.557656587172502,0.0,0,0.3070842064279919,30.02415738396528,501.0482421907479,0,34.8772309957837,445.61036744198753,13,0.0,0.0,0,32.79981074943682,416.6115818094363,0,34.07149358472048,378.43421912218986,22,34.46547328053205,539.5189582072472,64,34.481878713198384,535.0505442612977,64,Bounce,Bounce-1-29may
-1.3134519843392536,0.1962382146286944,-0.5290076089822411,-2.872746704928422,0,0.3440247863368486,-0.0048424812748634,0.0106534983145678,0.3346850529830091,-0.2750469820478156,25,0.0739939924268458,0.0,0.0,0.0,0.0,0,0.0,1.7505340789159738,0.8696714605486474,5.418832860506284,0.7547414855890721,0,0.6640821033336198,1.09701999919606,0.8091938135653024,4.598845358930665,0.0,0,0.6633753121936836,0.0549957584728615,0.0021885512927005,0.1957238140435096,0.0,0,0.0341848032135765,0.0931682204350353,0.0072097153831397,0.3395167807890654,0.0,0,0.0497924021155485,24.245926001923188,528.9610774533503,0,33.792261179110355,440.9261836145271,8,0.0,0.0,0,28.485831929237268,505.2829490825156,0,30.255677640733825,484.06293941329886,0,33.808841458809695,455.6037528504624,57,33.800301668426904,447.2414977702968,57,Bounce,Bounce-1-29may
-0.0973136201896426,3.306368027612917,8.356450785221583,-5.781350995668634,28,1.3929185761602805,-0.1452733673808812,0.1879148685093945,1.0418985259319382,-1.0677788998462887,18,0.2336765634732998,0.0,0.0,0.0,0.0,0,0.0,1.8428757951072063,2.4843745057652358,8.817790426306994,0.1590363533620754,0,0.7670146947430697,1.2629590146717902,0.9696622609291838,4.462526242779583,0.1024484200527634,0,0.6665675911746238,0.8098053545166264,0.5274119788943795,4.24254537756854,0.2047512649978263,0,0.2676087289069703,0.928273462828867,0.5305242890854576,4.28337975671217,0.2113635846144045,0,0.2849056847008087,40.23540536672075,484.8424741893746,7,38.53418634887887,909.507402270876,0,0.0,0.0,0,40.29113211849878,548.128941200739,7,40.3534786910008,620.2424021281495,70,38.41113981452637,928.379928404382,0,38.47226171735152,924.4601294864848,0,Bounce,Bounce-1-29may
0.0770554226204394,0.2714207514326412,1.988013004856053,-1.522215144141042,22,0.2675582268565669,-0.0968619197719664,0.0538401440680452,0.1475680586318559,-0.6588510601704072,9,0.0867798820300346,0.0,0.0,0.0,0.0,0,0.0,0.7097555753262469,0.7247334507528581,3.810849610921482,0.0,0,0.2870317115163178,0.6017605000893803,0.589012438403873,3.640684048380344,0.0,0,0.2681143792247399,0.3934287222948077,0.0608609881868585,1.245665197998682,0.1281631851070752,0,0.092505593620546,0.4417662041373077,0.0837121441654541,1.400904194603146,0.1282961505804037,0,0.0920469580722535,37.22219578621926,686.4043792196366,6,35.468905909136694,837.7758594969589,1,0.0,0.0,0,37.65938311076449,567.3925654785129,10,37.9064698574707,533.6950375055271,19,33.99428551750761,722.4043984416841,0,34.39193311461351,744.3043722858121,0,Bounce,Bounce-1-29may
-0.8333445905422321,2.221686127292944,5.017551683293857,-6.135331046520549,12,1.1496025993747945,0.0010696073661655,0.100574725653863,1.3821592597424144,-1.132062642571121,30,0.1738215708421168,0.0,0.0,0.0,0.0,0,0.0,2.058465638519947,5.390257283683247,11.104525225869011,0.8202283020375104,0,0.7890508049019358,1.2561668559065429,5.133433564893506,10.98011002972691,0.0,0,0.8392213857513698,0.3147587051502421,0.4375057317880635,3.669702585451412,0.0,0,0.2300301516425144,0.3649319294630245,0.5039793308280953,3.669786905136708,0.0,0,0.257854854380739,36.2910687408572,473.06582680671306,0,38.98278314725843,568.9707128517307,12,0.0,0.0,0,37.66880854308686,399.6957363202523,0,38.68450360670476,359.16200334216325,29,38.82166012398856,394.2358926341512,49,38.8394551435062,422.83945351234905,29,Bounce,Bounce-2-29may
