acc_z_mean,acc_z_var,acc_z_max,acc_z_min,acc_z_ZCR,acc_z_MCR,acc_z_IQR,acc_z_MAD,acc_z_RMS,acc_z_SMA,acc_z_range,acc_z_skew,acc_z_energy,acc_z_entropy,gyro_z_mean,gyro_z_var,gyro_z_max,gyro_z_min,gyro_z_ZCR,gyro_z_MCR,gyro_z_IQR,gyro_z_MAD,gyro_z_RMS,gyro_z_SMA,gyro_z_range,gyro_z_skew,gyro_z_energy,gyro_z_entropy,motor_input_mean,motor_input_var,motor_input_max,motor_input_min,motor_input_ZCR,motor_input_MCR,motor_input_IQR,motor_input_MAD,motor_input_RMS,motor_input_SMA,motor_input_range,motor_input_skew,motor_input_energy,motor_input_entropy,acc_xyz_mean,acc_xyz_var,acc_xyz_max,acc_xyz_min,acc_xyz_ZCR,acc_xyz_MCR,acc_xyz_IQR,acc_xyz_MAD,acc_xyz_RMS,acc_xyz_SMA,acc_xyz_range,acc_xyz_skew,acc_xyz_energy,acc_xyz_entropy,acc_xy_mean,acc_xy_var,acc_xy_max,acc_xy_min,acc_xy_ZCR,acc_xy_MCR,acc_xy_IQR,acc_xy_MAD,acc_xy_RMS,acc_xy_SMA,acc_xy_range,acc_xy_skew,acc_xy_energy,acc_xy_entropy,gyro_xy_mean,gyro_xy_var,gyro_xy_max,gyro_xy_min,gyro_xy_ZCR,gyro_xy_MCR,gyro_xy_IQR,gyro_xy_MAD,gyro_xy_RMS,gyro_xy_SMA,gyro_xy_range,gyro_xy_skew,gyro_xy_energy,gyro_xy_entropy,gyro_xyz_mean,gyro_xyz_var,gyro_xyz_max,gyro_xyz_min,gyro_xyz_ZCR,gyro_xyz_MCR,gyro_xyz_IQR,gyro_xyz_MAD,gyro_xyz_RMS,gyro_xyz_SMA,gyro_xyz_range,gyro_xyz_skew,gyro_xyz_energy,gyro_xyz_entropy,acc_z_spectral_centroid,acc_z_spectral_var,acc_z_dominant_freq,acc_z_spectral_entropy,gyro_z_spectral_centroid,gyro_z_spectral_var,gyro_z_dominant_freq,gyro_z_spectral_entropy,motor_input_spectral_centroid,motor_input_spectral_var,motor_input_dominant_freq,motor_input_spectral_entropy,acc_xyz_spectral_centroid,acc_xyz_spectral_var,acc_xyz_dominant_freq,acc_xyz_spectral_entropy,acc_xy_spectral_centroid,acc_xy_spectral_var,acc_xy_dominant_freq,acc_xy_spectral_entropy,gyro_xy_spectral_centroid,gyro_xy_spectral_var,gyro_xy_dominant_freq,gyro_xy_spectral_entropy,gyro_xyz_spectral_centroid,gyro_xyz_spectral_var,gyro_xyz_dominant_freq,gyro_xyz_spectral_entropy,class,group
-0.0088241256377308,0.0001966949720807,0.0,-0.0393969976475958,14,0.0064682323057327,0.0265031697991208,0.0125713570729316,0.0165698571312859,0.0088241256377308,0.0393969976475958,-0.7385127538878559,0.0200428920706396,0.1387866837570412,0.0028549206722688,5.228590152143967e-05,0.0336474105527027,0.0,0,0.0019231711762752,0.0,0.0046930202831816,0.0077740898866933,0.0028549206722688,0.0336474105527027,0.778608896914532,0.0044118625703462,0.0330286329743787,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0503553828471414,0.0007182039020941,0.0951933235707844,0.0,0,0.0103682399231131,0.0361912842995939,0.0213148166077929,0.0570426900117472,0.0503553828471414,0.0951933235707844,-0.3903198180806429,0.2375323993156693,1.2800337600686913,0.0481668193359598,0.000659265833482,0.0951933235707844,0.0,0,0.0098655771304106,0.0309380265672327,0.0195547410984197,0.0545830405751187,0.0481668193359598,0.0951933235707844,-0.3003977874294249,0.2174895072450297,1.189708625919764,0.0094508683602223,0.0004188844008952,0.0626468232877268,0.0,0,0.0043915138884509,0.0,0.0155356740168039,0.0225433651804149,0.0094508683602223,0.0626468232877268,1.5631026782193365,0.0370988418970009,0.2163804751309941,0.0100393502761228,0.0004678512332572,0.0629896396294518,0.0,0,0.0046853241037363,0.0,0.016503041549791,0.0238461692358318,0.0100393502761228,0.0629896396294518,1.5522172198892723,0.0415107044673472,0.238145582826726,33.51888336562056,636.8379399786246,0,4.027857541385135,34.48639024815872,680.182696092071,0,4.000684454774087,0.0,0.0,0,-0.0,31.69762218187894,828.2145808356686,0,3.7542054157922418,31.22999092535225,870.4308857766691,0,3.6301401342817208,35.030357892537765,758.2916097769681,2,3.9680410831100574,34.97780615398232,749.6550466270133,2,3.9865410065658167,Idle,Idle1Juni-3
-0.0094706303803293,0.0001997245811088,0.0,-0.0393969976475958,12,0.0059184993423495,0.0265565475729556,0.0129882930930231,0.0170122726556351,0.0094706303803293,0.0393969976475958,-0.6416843107000947,0.020259219463677,0.1410137574675155,0.0014462408783782,1.6887985084714107e-05,0.0216911122450757,0.0,0,0.000734365178823,0.0,0.0025205912451734,0.0043565580178629,0.0014462408783782,0.0216911122450757,0.1969836727892237,0.0013285718434104,0.0113077753126501,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0531713909239405,0.0005722042426738,0.0951933235707844,0.0,0,0.0086316602279651,0.0354225993131251,0.0204604351446744,0.0583043828151912,0.0531713909239405,0.0951933235707844,-0.1742476654100751,0.237958073882226,1.2834517067674307,0.0509447977439115,0.0005146112173826,0.0951933235707844,0.0,0,0.0082296740529884,0.0296329362157314,0.0184892251748281,0.0557672272445985,0.0509447977439115,0.0951933235707844,-0.0503760632964439,0.2176988544185489,1.1933718529143806,0.0071727197117507,0.000352260322706,0.0626468232877268,0.0,0,0.0024617903232718,0.0,0.0125010257833369,0.0200924919004447,0.0071727197117507,0.0626468232877268,1.9662378529306117,0.0282595761538605,0.1623734636077161,0.0073509547192036,0.0003686512932486,0.0629896396294518,0.0,0,0.0025395995836523,0.0,0.0128116639391835,0.0205593732524229,0.0073509547192036,0.0629896396294518,1.970028644441044,0.029588147997271,0.1688288216983155,31.745918758794005,608.7927364059561,0,3.922438982883568,33.36896184321165,573.5965291962215,0,4.09316957883123,0.0,0.0,0,-0.0,30.156787789844877,756.446752535844,0,3.720934602582868,29.77078186564659,787.5762874231299,0,3.620579454826447,33.217854092180204,698.4426180564961,69,3.904897997787919,33.23901218713095,689.4734149885116,69,3.9264713762377657,Idle,Idle1Juni-3
0.026587098907657,0.0011809146803612,0.1381906625506085,-0.0846996053714041,6,0.0290659421208806,0.046702492072095,0.0271643083856557,0.0434486882274574,0.0318220571916548,0.2228902679220127,0.1364143935816329,0.1699009657818123,0.9256933449317566,0.0050375825057265,0.0004470796403942,0.0682279978637604,-0.0351283985208256,7,0.0049727111519795,0.0012622714785311,0.0147794568401118,0.0217360731940315,0.0121440263462439,0.1033563963845861,1.2461606114816588,0.0425211190106665,0.2642837667058091,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0917091097558839,0.0016415753671925,0.1856699207175086,0.0,0,0.0229956861834623,0.0623322689466754,0.0337441738014742,0.1002603420072427,0.0917091097558839,0.1856699207175086,0.1800570729472246,0.9046922561468356,3.883874875865081,0.0805268163347559,0.0016797795217109,0.179968073363139,0.0,0,0.022279075594018,0.065657251245218,0.0346635496878483,0.0903567798824331,0.0805268163347559,0.179968073363139,-0.0923019178286283,0.7347912903650233,3.272448597258875,0.0302824536257515,0.001070408539202,0.1096507041253077,0.0,0,0.0083120958646155,0.0591747805530655,0.0304718908195028,0.0445806632610802,0.0302824536257515,0.1096507041253077,0.4704273025582669,0.1788691983118045,0.9585703772274102,0.0349914282419812,0.0012354923642804,0.1124270385161826,0.0,0,0.0084015793622268,0.0625488377599654,0.0334362536534487,0.0495973024941288,0.0349914282419812,0.1124270385161826,0.2323226246133038,0.221390317322471,1.1636777565587204,41.11233522635843,797.88843980984,0,4.263198508299855,43.21978353685828,1282.767904406062,1,3.927352601072041,0.0,0.0,0,-0.0,39.56427671206573,1025.323204637142,0,4.119853539151301,38.60445089070572,1144.3940919985494,0,3.935489254533524,42.42167644991581,1253.269721290923,1,3.970529793481533,42.62459875492099,1253.8518470092208,1,4.006153205035054,Idle,Idle1Juni-3
-0.0085386220577613,0.0001719826179752,0.0,-0.0340553692831644,10,0.0045022405366479,0.0261536470403193,0.0119540708808658,0.0156489835011893,0.0085386220577613,0.0340553692831644,-0.6300347057623548,0.0171423479234346,0.1216087999445978,-0.0005818002273551,5.727388995625438e-06,0.0,-0.0119168749518369,2,0.000340482141481,0.0,0.0010971090001555,0.0024629008303575,0.0005818002273551,0.0119168749518369,-0.0536004162263893,0.0004246116350123,0.003862353477604,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0519229383599923,0.0006365878495754,0.1282215317876879,0.0,0,0.0100728386620937,0.0282330637640987,0.0199809662617119,0.0577284971007473,0.0519229383599923,0.1282215317876879,0.4582401449321071,0.2332805564257699,1.2460561452685337,0.0502134923249969,0.0005662938814179,0.1282215317876879,0.0,0,0.0095772905919853,0.0209423270644516,0.017978472335003,0.0555669748401917,0.0502134923249969,0.1282215317876879,0.5352997091817089,0.2161382085023352,1.1734324615180265,0.0031338354705451,0.0001623235268587,0.0572110806668414,0.0,0,0.0016346023047668,0.0,0.0059095183158852,0.0131203830590131,0.0031338354705451,0.0572110806668414,2.5795809365027504,0.0120501116130666,0.069907673954148,0.0031881967290108,0.0001680457337325,0.0584390251431828,0.0,0,0.0016696864326623,0.0,0.0060120281175633,0.0133495442662067,0.0031881967290108,0.0584390251431828,2.623976095344545,0.0124747232480789,0.0719332977338268,31.817858874660843,656.6765520193493,0,3.8977798793607232,33.690173395715696,711.7286710466531,0,3.881828997666141,0.0,0.0,0,-0.0,30.043847422600447,712.304555218482,0,3.7821743089873454,29.796458995265827,721.2345058220009,0,3.7406773811068734,33.71894356428942,686.3324260742032,0,3.933684298404527,33.71843696682412,687.0026238677856,0,3.93273122194617,Idle,Idle1Juni-3
-0.0062565827493546,0.0001835711699976,0.0,-0.0532386945380035,12,0.0056613156276853,0.0,0.0101773746056168,0.0149236723931191,0.0062565827493546,0.0532386945380035,-1.3614534226489454,0.0167036998272861,0.1103729096992728,0.0018153124087375,6.741779645349542e-05,0.0264422753552811,-0.0128038859765887,8,0.002249788530291,0.0033214588863788,0.0058024552799277,0.0084091114628605,0.0049894017339506,0.0392461613318698,0.327178216415722,0.0053034866696109,0.0440013579418114,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0713797900003998,0.0012090445960441,0.1617450989210797,0.0,0,0.0128940406223661,0.0448662518152163,0.0282799838719569,0.0793984824574456,0.0713797900003998,0.1617450989210797,0.0677574460759555,0.4728089262408978,2.2357487799196805,0.0698161114846536,0.0012071135960105,0.1617450989210797,0.0,0,0.0131534879899134,0.0457262186329151,0.028234361024975,0.0779833509080506,0.0698161114846536,0.1617450989210797,0.1462360989263417,0.4561052264136117,2.1658652337490425,0.0314285557602165,0.0011351573017322,0.1000573643112643,0.0,0,0.0072697894911624,0.0626696001987089,0.0326856979906251,0.0460750628746755,0.0314285557602165,0.1000573643112643,0.262842419526733,0.1592183564178979,0.8528321449020158,0.0319284130831134,0.0011742010124941,0.1020318208749622,0.0,0,0.0073431283674727,0.0641461105987468,0.0332055496064379,0.0468361460252668,0.0319284130831134,0.1020318208749622,0.2695377671705957,0.1645218430875088,0.8754592385518529,35.219338864613334,670.967092098852,0,4.068839455615546,36.07649274808819,893.7726733716099,74,3.783193319964321,0.0,0.0,0,-0.0,31.55772259819396,856.9785169566809,0,3.726439491040379,31.171156591027717,881.9123639096331,0,3.6456604641309465,36.22936162248803,881.0983202447858,74,3.762467724249796,36.23283915997848,881.0883850760697,74,3.774958997892292,Idle,Idle1Juni-3
-0.0038707935214695,0.0001594063186103,0.0282322849023969,-0.0532386945380035,12,0.0056606070484816,0.0,0.0075722317406101,0.0132056564053501,0.0045946982625566,0.0814709794404005,-1.494956731219811,0.013602370165501,0.0882245329643988,-0.0063514230700328,0.0003337888276088,0.0264422753552811,-0.0488071684073882,9,0.0038721335175648,0.0227057763333355,0.0145140786433567,0.0193424249416501,0.0145527685168534,0.0752494437626693,-0.4642227813821366,0.0291820934046229,0.2050245480632931,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0828995742345575,0.0014117609044488,0.1617450989210797,0.0,0,0.0133359952161557,0.0495954900961778,0.0296566011571065,0.0910170330911737,0.0828995742345575,0.1617450989210797,-0.3440719093197762,0.6461598243921454,2.9151046952871784,0.0813022795304125,0.0014996502947823,0.1617450989210797,0.0,0,0.012943095379667,0.0503049639150927,0.0306772588241074,0.0900539335710753,0.0813022795304125,0.1617450989210797,-0.3333385411089407,0.6325574542266443,2.854317905815933,0.0754589109002951,0.0011062333642662,0.1304600487850307,0.0,0,0.0084496889035069,0.037142554902995,0.0251060742883173,0.0824638138732676,0.0754589109002951,0.1304600487850307,-0.7292457200025235,0.5304218866849439,2.5181491177832687,0.0774568228833348,0.0011748505899679,0.1376726830896607,0.0,0,0.0085775687076409,0.0398388027943958,0.0261241881557284,0.0847018890057848,0.0774568228833348,0.1376726830896607,-0.7271657503167627,0.5596039800895668,2.625749819378179,37.46619700412186,655.941457578044,0,4.173326339386016,36.013905658339574,1111.9142032463085,1,3.413736808332279,0.0,0.0,0,-0.0,32.89648757342905,948.4311212668474,0,3.762156065837442,32.57158034004275,977.0649109990198,0,3.685378471555903,33.06212559947963,1092.6567488289224,0,3.36967671792178,33.24498245449848,1092.9665771144068,0,3.388315568090309,Idle,Idle1Juni-3
-0.0031646336865587,0.0001324233485255,0.0282322849023969,-0.0364254184421252,11,0.0054342203207037,0.0,0.0070507737843719,0.0119347498882733,0.0046999030457853,0.0646577033445222,-0.780588856744664,0.0099706778426948,0.0695771247018352,-0.0101872712080591,0.0002655360479247,0.0169399838112232,-0.0488071684073882,7,0.0034097761364475,0.0162275351811975,0.0128040613513895,0.0192176102206098,0.0134754034667826,0.0657471522186114,-0.5387483453312274,0.0258521579813902,0.1787056880469224,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0693143320021338,0.0016296701472311,0.1419012438127191,0.0,0,0.0148721230335434,0.0665763104235426,0.0336370263627357,0.0802131333893219,0.0693143320021338,0.1419012438127191,-0.0031562495045294,0.450390273769321,2.08069713469747,0.0680030902678193,0.0016672882272643,0.1419012438127191,0.0,0,0.0141321610525177,0.0671826419723865,0.0338550277610573,0.0793202906779691,0.0680030902678193,0.1419012438127191,0.0199475253465606,0.4404195959266261,2.0366107086700054,0.0660957043695567,0.0017980123065498,0.1304600487850307,0.0,0,0.0073765694250541,0.0516827855165139,0.035479116996871,0.0785280487638507,0.0660957043695567,0.1304600487850307,-0.381323615351022,0.4316658109860409,2.0157143099979065,0.0680410037093222,0.001906392799477,0.1376726830896607,0.0,0,0.0075643349489984,0.0543861673838836,0.036903367445647,0.080845352279825,0.0680410037093222,0.1376726830896607,-0.3894197004084317,0.4575179689674312,2.1101317174058343,33.70910919116068,538.6714662477879,0,4.074590231205697,30.357156930508708,896.6270361055008,0,3.2650958273927086,0.0,0.0,0,-0.0,29.66526166087145,770.9489216673902,0,3.6472238143225626,29.38823061265259,794.1653976844401,0,3.571341897949824,29.03305603368718,872.8995483948191,0,3.2800534974185096,29.1393675528404,873.3433236240035,0,3.2904859654258862,Idle,Idle1Juni-3
-0.0052821613409676,0.0001508341993847,0.0255021426705339,-0.0364254184421252,9,0.0043657296915723,0.0,0.0092947357771692,0.0133691969772583,0.0060322243606892,0.0619275611126592,-0.8182287232714089,0.0121540090915379,0.0853829816654234,0.0014700089214322,4.558555745560011e-05,0.0169376924939753,-0.0129673080636909,5,0.0018535898804014,0.0020354658871557,0.0048292169196194,0.0069098830442121,0.0041533170247123,0.0299050005576663,0.1056029353002837,0.0032467608905589,0.0286160160193797,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0628011919528154,0.0010987826854604,0.1351313916390492,0.0,0,0.0145942518644108,0.0401152540671741,0.0261690154217281,0.0710124805661288,0.0628011919528154,0.1351313916390492,-0.0943323820295245,0.3429085229385278,1.689239808847729,0.0616486288649365,0.0010634835274113,0.132703179033201,0.0,0,0.0143939364676874,0.0378758976284597,0.0253510026404109,0.0697426481310975,0.0616486288649365,0.132703179033201,-0.0524319987374084,0.3307545138469898,1.6399527979999584,0.026111009845792,0.0008334488663023,0.0748642887206605,0.0,0,0.0065348776805441,0.0558441376723253,0.0284149224792442,0.0389260028961285,0.026111009845792,0.0748642887206605,0.244801146277561,0.1030358916999196,0.5851580210194987,0.0265259503967637,0.0008593541407025,0.0753369359489034,0.0,0,0.0065890161469174,0.0562903539212595,0.0288664754317723,0.039534544200662,0.0265259503967637,0.0753369359489034,0.2419647127251099,0.1062826525904786,0.6004200245648048,31.95988129938681,537.926709984684,0,3.9837364902223342,32.69048159687278,705.250994944836,2,3.750425354398125,0.0,0.0,0,-0.0,29.295334962956023,666.8711938526262,0,3.7767373883830384,29.09908555766013,679.8965219254467,0,3.7344229852208497,31.04226708700737,720.7330740132891,0,3.699903922253654,31.098656817074534,719.8084641602939,0,3.709057847674403,Idle,Idle1Juni-3
-0.0056663449925521,0.0001569880514052,0.0299574330107593,-0.0322513345430242,11,0.0058873830977939,0.0,0.0098135700809513,0.0137512005650384,0.0065881121621139,0.0622087675537836,-0.5995301992088413,0.0122912086036943,0.0872056047950662,0.0054464588788747,5.558904036017877e-05,0.0237996933892977,0.0,0,0.002706789421583,0.0103520687116361,0.0063489420007622,0.0092332526597863,0.0054464588788747,0.0237996933892977,0.3295268303387473,0.0055414420541643,0.045101780322656,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0739341974344065,0.0011724794779718,0.1290240813480854,0.0,0,0.018841919574436,0.0555379905003779,0.0281739211566298,0.0814784942683754,0.0739341974344065,0.1290240813480854,-0.349004195009825,0.4315184268357099,2.0376643207056997,0.0722206853023395,0.0012338221257222,0.126159705393643,0.0,0,0.01888687959668,0.0549881706009818,0.0284461364669799,0.0803097099438279,0.0722206853023395,0.126159705393643,-0.4561083129003965,0.4192272182320156,1.9878325905720355,0.0281770393935596,0.0008947824327281,0.0748642887206605,0.0,0,0.0066099300894132,0.0564462447794199,0.0294775181348008,0.0410941356122053,0.0281770393935596,0.0748642887206605,0.16874842526905,0.1097673188114311,0.6162650033640484,0.0289033051531033,0.0009385798876203,0.0753369359489034,0.0,0,0.0065283436312858,0.0565839211804733,0.0302373038524773,0.0421186530695578,0.0289033051531033,0.0753369359489034,0.1604753507104107,0.1153087608655955,0.6420705810517933,30.45292679852496,482.8102947821876,0,3.953017142258783,28.871182424710742,602.4999118457788,0,3.7270678475512136,0.0,0.0,0,-0.0,28.457902801359985,610.7355109666548,0,3.746924854112418,28.303818888438435,620.9571148231425,0,3.699129558183984,29.35903568228437,658.7093530851733,0,3.67100999578485,29.36598462430249,654.3644372357965,0,3.691464074452036,Idle,Idle1Juni-3
-0.0073227924781954,0.0003754835357342,0.0715676385493223,-0.0743550739776819,21,0.0143342920164392,0.0188894072019446,0.0137802937264641,0.020714893806461,0.0102235088084834,0.1459227125270042,-0.1935154719465847,0.0300374777789071,0.1850855578485159,-0.0006455953552592,0.0002974646176643,0.0237996933892977,-0.0522018618926738,2,0.0042047902379847,0.0038440322398655,0.0092800204620366,0.0172592413224643,0.0087635441778293,0.0760015552819715,-1.46133286828367,0.0208516987718942,0.1356374818268836,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0851872238016022,0.0012911418855206,0.1359714957334432,0.0,0,0.021170317438599,0.0576208725287922,0.03061537289768,0.092455421607091,0.0851872238016022,0.1359714957334432,-0.4684749886572481,0.5983603489181469,2.6986614361933845,0.0811270244700054,0.0015373040597751,0.1359714957334432,0.0,0,0.0211624475818303,0.0589965325554247,0.0329819191461677,0.0901049286062199,0.0811270244700054,0.1359714957334432,-0.523988149072211,0.5683228711392398,2.5668470209438548,0.0272144718182569,0.0012295647961559,0.1243436537528743,0.0,0,0.0073585160556094,0.0547974802703176,0.0311022535065793,0.0443868479676427,0.0272144718182569,0.1243436537528743,0.9683839002136772,0.1379134590751841,0.7052460990343564,0.0299820676145205,0.001369149305088,0.1264172824890345,0.0,0,0.0075769185936117,0.0630400425084605,0.0342652201308806,0.0476242971972258,0.0299820676145205,0.1264172824890345,0.7424933124852663,0.1587651578470783,0.8053977251673219,33.30980069772241,430.7245940653656,0,4.09612108164009,34.762543393848745,735.1788250365345,1,3.748610109009325,0.0,0.0,0,-0.0,31.252608590354903,680.3203228838995,0,3.8683065045308505,30.94475612139261,720.238305015668,0,3.774837251211117,34.11638534814499,730.3161216141085,1,3.838073138773221,34.17724885351928,728.9481093797294,1,3.8470797802076406,Idle,Idle1Juni-3
-0.0050777151260201,0.0003053765283408,0.0715676385493223,-0.0743550739776819,14,0.0101599307349554,0.0,0.0104468016777136,0.0181977943510171,0.0070384723465494,0.1459227125270042,-0.5406443766348811,0.0241746595046596,0.1436407041493798,0.003433081833922,0.0004105993978677,0.0504612550421314,-0.0522018618926738,1,0.0050216815299144,0.0143910939004713,0.0131700298413099,0.020552018118572,0.0124555443998973,0.1026631169348052,-0.8987732951362702,0.0308341377584662,0.2024623792038491,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0810618330203841,0.0011362194447838,0.1359714957334432,0.0,0,0.0131242216373884,0.0624021198148718,0.029640573960435,0.0877908891480687,0.0810618330203841,0.1359714957334432,0.0509715212583015,0.5626285358708196,2.584200298525792,0.0782246566796541,0.0012569835855168,0.1359714957334432,0.0,0,0.0126613162577628,0.0612498685030338,0.03078533040105,0.085884110859731,0.0782246566796541,0.1359714957334432,-0.0030038288592778,0.53845387636616,2.478404985814848,0.0361378763016965,0.0015538067215931,0.1243436537528743,0.0,0,0.0073700566811731,0.065616444348912,0.0346662040339911,0.0534766568251028,0.0361378763016965,0.1243436537528743,0.6330846404447302,0.208761956238857,1.0327507084771128,0.0397821578273113,0.0016995181925388,0.1264172824890345,0.0,0,0.0076551290499925,0.0703589627919758,0.0381472746289286,0.0572899491528482,0.0397821578273113,0.1264172824890345,0.3981236432633563,0.2395960939973232,1.175841636306305,35.17501985343485,457.7048998561152,0,4.167252044653016,35.47580562423225,789.8593190742691,1,3.8608442144148905,0.0,0.0,0,-0.0,31.49028119471148,795.7210937473358,0,3.76716298189752,30.863633262840228,859.8160755177012,0,3.6026711999436394,33.162909371692386,850.8314263069686,0,3.728660683182323,33.452050577501986,840.7877409323528,0,3.763783060288332,Idle,Idle1Juni-3
-0.0034896177234568,8.996551796944401e-05,0.0,-0.0307433362592279,5,0.0022577365994052,0.0,0.0061458939010135,0.0101065795314393,0.0034896177234568,0.0307433362592279,-1.0845143526160776,0.0068435776382956,0.0483133474456185,0.0164177652191366,0.0001539773396321,0.0504612550421314,0.0,0,0.0047466898767104,0.02538736590422,0.0105797074601487,0.0205796101620716,0.0164177652191366,0.0504612550421314,0.0592457470768429,0.0283758637463304,0.2043506998855702,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0601545876001974,0.0005852678443881,0.1295285398646356,0.0257495503052326,0,0.007300301626759,0.0187121484851919,0.0167940227070443,0.0648370438386727,0.0601545876001974,0.1037789895594029,1.2899470804952775,0.281657431000444,1.455026288663716,0.059327004070231,0.0005820058919634,0.1295285398646356,0.0257495503052326,0,0.0071598924974387,0.0175086676412956,0.0165909954576893,0.0640445103339284,0.059327004070231,0.1037789895594029,1.3468328631200968,0.2748138533621483,1.4241926588650626,0.0605305579953899,0.0017621345410866,0.1277283504731725,0.0,0,0.0078836965110003,0.0881112055897703,0.0349053389712531,0.073661950777317,0.0605305579953899,0.1277283504731725,-0.2725505609936877,0.3635475604854319,1.7269373817216669,0.063252549039053,0.0018487183868049,0.13027494865055,0.0,0,0.0082557808909883,0.0920068259748071,0.035597357045269,0.076482699656476,0.063252549039053,0.13027494865055,-0.3640983900100552,0.3919234242317623,1.841385806447655,31.69732882162449,527.0881904910493,0,3.9471900125895063,27.63361063144116,638.5616796390003,0,3.6739517803359374,0.0,0.0,0,-0.0,28.05068701394482,695.1864520400509,0,3.617063282542073,27.82251851368825,705.675929592235,0,3.5698198617886434,26.81439403248532,714.8914253075067,0,3.490705598483153,26.943100601631077,706.0614467518885,0,3.525833264432809,Idle,Idle1Juni-3
-0.0076155958563504,0.000183309981602,0.0,-0.0386012884808492,7,0.0030031358170422,0.0,0.0115210296288377,0.01553406842554,0.0076155958563504,0.0386012884808492,-0.8968080705499274,0.01882196798425,0.1296656263010911,0.0082073078064545,0.000150237741524,0.0492220699038333,0.0,0,0.0021631285300292,0.0191690198918632,0.0109430770752727,0.0147511912384698,0.0082073078064545,0.0492220699038333,0.716682651484964,0.0169726161504049,0.1218110709440106,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0467674019795484,0.0003325300335546,0.0790954526838935,0.0,0,0.0066791179849166,0.0256363542929581,0.0146894776320629,0.0501968118656089,0.0467674019795484,0.0790954526838935,-0.7369606474081277,0.1965381538747643,1.1357918699103688,0.0444243681883423,0.0003048881506885,0.0790954526838935,0.0,0,0.0066902300509444,0.0246336781375644,0.0137456842618128,0.0477327208487215,0.0444243681883423,0.0790954526838935,-0.5910619742049833,0.1777161858905143,1.043501819434657,0.0307478007173077,0.0021015608866631,0.1277283504731725,0.0,0,0.0024476049300131,0.0845192838152622,0.0415170276723339,0.0551995302118996,0.0307478007173077,0.1277283504731725,0.9309033484332336,0.2376650745779246,1.0888345985624417,0.0322467391850205,0.0022247335905015,0.13027494865055,0.0,0,0.0035416074463831,0.0891534083370425,0.042995652246694,0.0571365537862437,0.0322467391850205,0.13027494865055,0.8859907173744118,0.2546376907283295,1.156522773717168,35.88901176835788,861.8866517405077,0,3.952378112342693,35.039493954487824,823.7170944903596,0,3.935707342206156,0.0,0.0,0,-0.0,33.956023010766536,899.4051896465138,0,3.900156458818986,33.62418650012224,907.4131335023154,0,3.8584098510021816,33.35593895456814,1098.0015728067135,0,3.350198954356421,33.681872799747545,1047.2949921580798,0,3.49006053032901,Idle,Idle1Juni-3
